Log_ID,Customer_ID,Login_Date,App_Page,Session_Duration_Min,Feature_Used
LOG_00001197,CUST_02764,2023-09-13,Payments,3.4,KYC Upload
LOG_00001207,CUST_05389,2023-11-16,Home,27.5,Profile
LOG_00001208,CUST_06212,2025-09-10,Loans,8.6,Fund Transfer
LOG_00001211,CUST_03520,2024-02-28,Payments,6.5,Fund Transfer
LOG_00001214,CUST_09481,2024-06-02,Cards,11.4,Login
LOG_00001221,CUST_07291,2024-09-17,Cards,7.4,Card Management
LOG_00001222,CUST_05450,2025-11-16,Transfers,11.0,Card Management
LOG_00001223,CUST_05298,2023-04-09,Payments,4.5,Balance Inquiry
LOG_00001224,CUST_05193,2023-12-29,Payments,11.0,Balance Inquiry
LOG_00001227,CUST_09806,2024-03-05,KYC,9.1,
LOG_00001229,CUST_00033,2023-05-29,Transfers,11.0,Profile
LOG_00001230,CUST_08104,2025-06-05,Profile,7.9,Login
LOG_00001233,CUST_00197,2024-03-23,Cards,4.2,KYC Upload
LOG_00001234,CUST_09376,2024-10-19,Home,22.7,Profile
LOG_00001236,CUST_04992,2024-03-19,Payments,12.0,Fund Transfer
LOG_00001241,CUST_03842,2024-05-15,Home,7.1,KYC Upload
LOG_00001249,CUST_09946,2023-02-02,Accounts,8.9,Profile
LOG_00001250,CUST_01576,2024-06-07,Transfers,7.1,Balance Inquiry
LOG_00001252,CUST_08348,2025-12-21,Accounts,3.0,Balance Inquiry
LOG_00001254,CUST_07619,2024-06-06,Accounts,6.3,Login
LOG_00001257,CUST_04141,2024-07-01,Profile,12.0,Card Management
LOG_00001258,CUST_08311,2024-02-10,Payments,1.0,Login
LOG_00001259,CUST_05859,2025-03-17,Transfers,5.0,KYC Upload
LOG_00001264,CUST_08549,2023-11-05,Profile,3.8,Profile
LOG_00001265,CUST_01647,2024-08-23,Accounts,7.8,Login
LOG_00001266,CUST_01869,2024-01-01,KYC,2.2,Bill Payment
LOG_00001269,CUST_07917,2025-05-03,Accounts,6.3,Profile
LOG_00001270,CUST_00058,2023-03-01,Loans,4.5,Card Management
LOG_00001272,CUST_04780,2025-06-17,Loans,10.2,Fund Transfer
LOG_00001277,CUST_02561,2023-01-21,KYC,23.3,Fund Transfer
LOG_00001279,CUST_07375,2025-02-28,KYC,10.9,KYC Upload
LOG_00001281,CUST_09766,2025-09-27,KYC,4.8,Bill Payment
LOG_00001283,CUST_02019,2024-04-16,Accounts,17.3,Card Management
LOG_00001293,CUST_08038,2023-05-23,KYC,16.2,Balance Inquiry
LOG_00001294,CUST_01213,2023-01-20,Transfers,10.6,Fund Transfer
LOG_00001297,CUST_00926,2023-03-16,KYC,4.7,Profile
LOG_00001298,CUST_05968,2024-06-27,Loans,4.1,Login
LOG_00001300,CUST_04085,2024-08-28,Home,21.6,Balance Inquiry
LOG_00001301,CUST_09737,2023-11-01,Payments,8.8,Profile
LOG_00001302,CUST_03239,2024-09-11,Cards,20.4,Bill Payment
LOG_00001303,CUST_09686,2023-12-13,Cards,27.5,Bill Payment
LOG_00001305,CUST_02388,2024-12-25,Loans,6.9,Login
LOG_00001306,CUST_00824,2025-09-22,Transfers,6.3,Card Management
LOG_00001310,CUST_03848,2024-09-15,Accounts,14.2,Bill Payment
LOG_00001314,CUST_01180,2025-10-31,Payments,29.5,Profile
LOG_00001315,CUST_09023,2023-10-07,Accounts,7.6,Profile
LOG_00001316,CUST_08177,2024-02-26,Transfers,20.5,Card Management
LOG_00001319,CUST_06835,2024-09-27,Cards,10.7,Balance Inquiry
LOG_00001320,CUST_01977,2023-07-27,KYC,3.3,Card Management
LOG_00001322,CUST_06199,2024-06-01,Payments,1.0,Bill Payment
LOG_00001327,CUST_06444,2023-11-21,Accounts,4.3,Profile
LOG_00001329,CUST_02736,2023-09-30,Home,20.4,Login
LOG_00001330,CUST_00795,2024-06-08,Payments,8.3,Profile
LOG_00001331,CUST_03017,2024-03-22,KYC,10.5,Fund Transfer
LOG_00001334,CUST_00830,2025-04-07,Loans,30.8,Bill Payment
LOG_00001341,CUST_01672,2024-03-13,Accounts,6.6,Bill Payment
LOG_00001344,CUST_09559,2023-07-23,Cards,15.2,Login
LOG_00001347,CUST_01784,2023-08-26,KYC,3.7,Profile
LOG_00001348,CUST_03391,2023-11-30,Loans,13.4,KYC Upload
LOG_00001350,CUST_01262,2024-02-14,Payments,23.0,Bill Payment
LOG_00001357,CUST_04839,2024-01-21,KYC,16.7,Balance Inquiry
LOG_00001361,CUST_05284,2023-08-06,Payments,10.6,Profile
LOG_00001362,CUST_04763,2023-04-30,Cards,11.7,Bill Payment
LOG_00001364,CUST_09150,2023-05-30,Accounts,13.5,Card Management
LOG_00001366,CUST_00986,2025-12-13,Loans,20.7,Fund Transfer
LOG_00001371,CUST_02655,2023-03-19,Payments,15.9,Bill Payment
LOG_00001378,CUST_07998,2023-03-07,Transfers,10.2,Fund Transfer
LOG_00001379,CUST_09100,2024-07-06,Profile,15.8,Card Management
LOG_00001383,CUST_08105,2025-02-11,Loans,11.3,Balance Inquiry
LOG_00001386,CUST_02105,2024-07-24,KYC,11.3,Bill Payment
LOG_00001387,CUST_09255,2024-08-31,Transfers,6.4,Balance Inquiry
LOG_00001389,CUST_02536,2023-02-08,Profile,38.8,Bill Payment
LOG_00001391,CUST_02015,2023-06-20,KYC,11.3,Fund Transfer
LOG_00001395,CUST_07982,2024-03-29,Payments,7.1,Balance Inquiry
LOG_00001401,CUST_06263,2025-04-03,Cards,2.4,Balance Inquiry
LOG_00001405,CUST_09607,2023-11-16,Transfers,8.0,KYC Upload
LOG_00001414,CUST_10018,2023-03-07,Loans,6.9,KYC Upload
LOG_00001418,CUST_07517,2023-03-21,Cards,6.9,Login
LOG_00001419,CUST_02360,2023-09-26,Loans,5.5,Balance Inquiry
LOG_00001421,CUST_10132,2025-08-08,Payments,10.1,Balance Inquiry
LOG_00001423,CUST_09658,2024-06-06,Profile,5.0,Bill Payment
LOG_00001426,CUST_08462,2023-03-12,Accounts,14.4,Card Management
LOG_00001427,CUST_03611,2025-08-08,KYC,15.2,Balance Inquiry
LOG_00001428,CUST_02023,2024-03-26,Payments,4.7,Profile
LOG_00001431,CUST_00038,2023-11-04,Payments,12.1,Profile
LOG_00001432,CUST_03470,2024-08-30,Transfers,4.7,KYC Upload
LOG_00001434,CUST_03439,2023-04-24,Profile,5.3,Bill Payment
LOG_00001435,CUST_07525,2023-03-18,Cards,5.4,Login
LOG_00001437,CUST_06106,2024-07-15,KYC,5.5,KYC Upload
LOG_00001438,CUST_08353,2023-05-27,Transfers,6.9,Card Management
LOG_00001447,CUST_06823,2023-01-31,Home,6.5,Fund Transfer
LOG_00001452,CUST_05470,2025-06-27,KYC,7.2,Bill Payment
LOG_00001455,CUST_08938,2024-11-15,Cards,3.4,Balance Inquiry
LOG_00001462,CUST_09838,2024-12-12,Home,11.1,Card Management
LOG_00001463,CUST_09043,2023-03-12,Payments,22.2,Profile
LOG_00001468,CUST_03697,2023-11-04,Profile,1.7,Card Management
LOG_00001471,CUST_07591,2023-12-30,Loans,6.7,Profile
LOG_00001474,CUST_02436,2023-04-18,Loans,2.2,Login
LOG_00001477,CUST_10124,2023-05-24,Cards,11.9,Balance Inquiry
LOG_00001481,CUST_09626,2023-04-23,Transfers,17.2,Login
LOG_00001483,CUST_09170,2023-05-15,Transfers,14.1,Fund Transfer
LOG_00001492,CUST_01429,2023-05-15,Loans,11.0,Card Management
LOG_00001497,CUST_02731,2024-09-19,Cards,4.8,Card Management
LOG_00001500,CUST_04481,2024-12-04,Transfers,12.3,Profile
LOG_00001508,CUST_01066,2023-05-01,Transfers,5.0,Balance Inquiry
LOG_00001509,CUST_10029,2025-08-19,Profile,7.1,Login
LOG_00001510,CUST_05374,2023-01-23,Home,6.0,KYC Upload
LOG_00001513,CUST_02507,2025-03-10,Payments,9.4,Card Management
LOG_00001514,CUST_08532,2024-08-26,Loans,16.9,Card Management
LOG_00001518,CUST_01497,2025-08-13,Cards,9.4,Card Management
LOG_00001531,CUST_09277,2024-04-05,Cards,12.5,Balance Inquiry
LOG_00001535,CUST_00297,2023-06-08,KYC,8.2,Balance Inquiry
LOG_00001538,CUST_02936,2023-04-12,Accounts,9.6,Fund Transfer
LOG_00001541,CUST_06120,2023-03-23,Loans,6.5,Bill Payment
LOG_00001545,CUST_00466,2024-12-11,Profile,35.4,Fund Transfer
LOG_00001549,CUST_02050,2023-08-20,Transfers,9.2,Profile
LOG_00001550,CUST_07060,2025-12-07,Loans,18.5,KYC Upload
LOG_00001551,CUST_02514,2025-06-20,Payments,5.3,Card Management
LOG_00001552,CUST_00154,2024-11-13,KYC,10.3,Profile
LOG_00001553,CUST_02086,2024-07-25,Profile,1.0,Fund Transfer
LOG_00001554,CUST_04728,2024-07-01,Transfers,14.3,Card Management
LOG_00001556,CUST_02057,2024-12-04,Profile,11.3,Profile
LOG_00001560,CUST_05730,2024-03-17,Transfers,17.0,Profile
LOG_00001563,CUST_07736,2024-11-08,Accounts,13.9,Profile
LOG_00001564,CUST_04665,2023-10-15,Transfers,19.6,Bill Payment
LOG_00001568,CUST_01687,2024-03-20,KYC,7.9,Card Management
LOG_00001572,CUST_08496,2023-04-07,Profile,7.4,KYC Upload
LOG_00001573,CUST_04346,2024-07-08,Payments,9.7,Login
LOG_00001584,CUST_03861,2025-01-01,Loans,5.7,KYC Upload
LOG_00001589,CUST_05383,2024-09-24,Home,13.7,Login
LOG_00001591,CUST_01326,2026-02-15,Transfers,5.3,Fund Transfer
LOG_00001597,CUST_01105,2024-03-01,Accounts,7.7,KYC Upload
LOG_00001602,CUST_05605,2024-04-22,Payments,17.5,KYC Upload
LOG_00001607,CUST_02378,2023-04-14,Profile,9.5,Card Management
LOG_00001611,CUST_04150,2025-03-23,Loans,5.8,Bill Payment
LOG_00001613,CUST_06715,2024-03-06,Profile,10.3,Card Management
LOG_00001614,CUST_07168,2024-01-25,Home,5.9,Login
LOG_00001618,CUST_08467,2025-03-29,Transfers,12.9,Profile
LOG_00001623,CUST_09327,2023-10-31,Loans,17.0,Card Management
LOG_00001628,CUST_03060,2024-12-28,Payments,6.7,Card Management
LOG_00001629,CUST_06150,2023-08-22,KYC,14.9,Balance Inquiry
LOG_00001632,CUST_02029,2025-11-17,Loans,7.8,Login
LOG_00001635,CUST_07744,2026-01-02,Payments,9.3,Login
LOG_00001637,CUST_09443,2024-07-01,Payments,12.5,Bill Payment
LOG_00001642,CUST_04047,2025-07-25,Accounts,7.1,Profile
LOG_00001646,CUST_08847,2023-08-07,Transfers,7.6,Fund Transfer
LOG_00001647,CUST_05714,2025-05-12,Payments,3.7,Balance Inquiry
LOG_00001648,CUST_01055,2023-08-18,Accounts,2.5,Balance Inquiry
LOG_00001654,CUST_05360,2023-03-18,Loans,22.9,Profile
LOG_00001660,CUST_03958,2024-01-13,Home,2.9,Login
LOG_00001661,CUST_09150,2023-04-26,Payments,16.8,Card Management
LOG_00001667,CUST_03337,2023-06-19,KYC,12.4,Login
LOG_00001668,CUST_02062,2024-10-17,Accounts,8.7,Fund Transfer
LOG_00001671,CUST_06002,2023-04-01,Transfers,2.3,Bill Payment
LOG_00001678,CUST_02070,2023-03-21,Home,3.4,Balance Inquiry
LOG_00001682,CUST_06434,2023-01-13,Profile,13.6,Card Management
LOG_00001684,CUST_09636,2024-01-14,KYC,11.8,KYC Upload
LOG_00001687,CUST_04199,2024-08-20,KYC,22.1,Login
LOG_00001690,CUST_01965,2024-04-02,Cards,5.4,Balance Inquiry
LOG_00001692,CUST_06720,2023-04-26,Home,14.0,Balance Inquiry
LOG_00001693,CUST_06586,2023-08-10,Cards,4.6,Card Management
LOG_00001699,CUST_05260,2023-06-01,Loans,2.6,Login
LOG_00001700,CUST_01134,2025-04-19,Accounts,4.5,KYC Upload
LOG_00001701,CUST_06233,2024-01-04,Accounts,6.0,Fund Transfer
LOG_00001704,CUST_09417,2023-02-26,Payments,12.9,Card Management
LOG_00001707,CUST_00276,2023-02-28,Transfers,5.6,Profile
LOG_00001709,CUST_00162,2025-08-21,Cards,4.1,KYC Upload
LOG_00001715,CUST_02622,2024-07-20,Accounts,10.3,Balance Inquiry
LOG_00001717,CUST_04548,2024-12-26,Cards,15.8,Fund Transfer
LOG_00001727,CUST_00539,2023-12-30,Payments,14.0,KYC Upload
LOG_00001728,CUST_05689,2023-07-07,Cards,19.6,Profile
LOG_00001730,CUST_00854,2025-04-11,Transfers,15.3,KYC Upload
LOG_00001732,CUST_04608,2023-08-26,Profile,3.0,Profile
LOG_00001742,CUST_09996,2024-12-03,KYC,25.3,Fund Transfer
LOG_00001746,CUST_08720,2023-03-22,Payments,13.3,Balance Inquiry
LOG_00001748,CUST_04388,2023-12-05,Home,9.7,Card Management
LOG_00001749,CUST_07077,2023-07-23,Profile,14.6,Login
LOG_00001750,CUST_02278,2025-07-23,Home,16.7,Login
LOG_00001751,CUST_09718,2024-04-07,Profile,14.8,Login
LOG_00001752,CUST_05010,2023-02-12,KYC,18.5,Login
LOG_00001753,CUST_08373,2024-03-22,Cards,7.5,Card Management
LOG_00001760,CUST_08368,2023-05-29,KYC,15.4,Profile
LOG_00001761,CUST_09982,2023-03-09,Loans,14.4,KYC Upload
LOG_00001762,CUST_03707,2025-02-10,KYC,6.8,Card Management
LOG_00001764,CUST_10160,2023-09-01,Loans,12.8,Fund Transfer
LOG_00001768,CUST_00445,2023-07-07,Accounts,4.9,Fund Transfer
LOG_00001772,CUST_06317,2024-03-24,Cards,5.8,Balance Inquiry
LOG_00001781,CUST_05682,2023-04-12,Payments,8.2,Bill Payment
LOG_00001782,CUST_07619,2024-08-13,Home,2.4,Profile
LOG_00001783,CUST_09210,2026-01-23,Cards,7.3,Balance Inquiry
LOG_00001785,CUST_02193,2024-01-24,Accounts,10.8,Card Management
LOG_00001801,CUST_03021,2023-08-18,KYC,8.5,KYC Upload
LOG_00001805,CUST_02850,2023-02-05,Transfers,6.7,Login
LOG_00001810,CUST_03909,2023-01-29,Accounts,40.2,Card Management
LOG_00001811,CUST_07170,2023-12-06,Profile,6.1,Profile
LOG_00001815,CUST_03151,2026-02-24,Profile,6.1,Balance Inquiry
LOG_00001816,CUST_01033,2024-03-30,KYC,5.8,Login
LOG_00001822,CUST_06795,2025-03-24,Loans,9.1,Bill Payment
LOG_00001828,CUST_02735,2024-11-13,Home,14.8,Card Management
LOG_00001831,CUST_01119,2024-04-23,Transfers,12.7,Profile
LOG_00001838,CUST_08264,2025-06-02,Payments,3.5,Bill Payment
LOG_00001843,CUST_03193,2025-09-14,Cards,17.1,Balance Inquiry
LOG_00001844,CUST_00953,2023-02-28,Loans,11.0,Login
LOG_00001848,CUST_04323,2023-09-15,Loans,6.1,Bill Payment
LOG_00001849,CUST_04210,2024-08-19,Transfers,8.8,Card Management
LOG_00001851,CUST_09905,2024-07-30,KYC,3.6,Fund Transfer
LOG_00001853,CUST_04104,2024-12-05,Cards,9.0,Balance Inquiry
LOG_00001859,CUST_07918,2023-04-05,Accounts,14.6,Card Management
LOG_00001863,CUST_08720,2023-04-22,Accounts,17.7,Bill Payment
LOG_00001864,CUST_07375,2025-04-12,Accounts,8.7,Login
LOG_00001866,CUST_07521,2025-03-09,Cards,11.1,Fund Transfer
LOG_00001869,CUST_06160,2023-05-02,Transfers,2.3,Fund Transfer
LOG_00001871,CUST_01795,2024-09-18,Profile,10.6,Profile
LOG_00001873,CUST_04537,2023-10-29,Payments,8.5,Login
LOG_00001880,CUST_08644,2023-03-04,KYC,4.6,Balance Inquiry
LOG_00001881,CUST_01245,2025-04-30,Accounts,11.1,Profile
LOG_00001883,CUST_08525,2023-09-28,Cards,10.6,Profile
LOG_00001884,CUST_01368,2023-02-04,Home,5.5,Fund Transfer
LOG_00001888,CUST_02454,2023-12-01,Payments,10.4,Login
LOG_00001891,CUST_00057,2024-01-26,Profile,6.9,Balance Inquiry
LOG_00001892,CUST_01862,2025-10-30,Accounts,4.0,Balance Inquiry
LOG_00001894,CUST_09116,2025-02-04,Loans,13.6,Profile
LOG_00001899,CUST_05368,2023-04-15,Payments,6.5,Balance Inquiry
LOG_00001903,CUST_02582,2025-06-24,Profile,5.0,Login
LOG_00001906,CUST_08557,2023-09-20,Accounts,5.4,Fund Transfer
LOG_00001907,CUST_01958,2023-02-04,Loans,10.0,Login
LOG_00001911,CUST_05491,2024-02-03,Cards,2.0,Balance Inquiry
LOG_00001913,CUST_09114,2023-02-07,Cards,4.2,Login
LOG_00001918,CUST_01484,2024-08-09,Cards,6.2,Bill Payment
LOG_00001919,CUST_05662,2023-12-06,Profile,17.0,Balance Inquiry
LOG_00001921,CUST_05073,2023-06-22,KYC,3.4,Fund Transfer
LOG_00001925,CUST_05216,2024-09-01,Transfers,6.3,Card Management
LOG_00001928,CUST_06121,2024-04-30,KYC,6.9,Login
LOG_00001930,CUST_06044,2023-06-11,Transfers,1.9,Bill Payment
LOG_00001933,CUST_06367,2023-10-04,Accounts,3.7,Fund Transfer
LOG_00001934,CUST_02729,2023-04-07,Transfers,3.4,Bill Payment
LOG_00001935,CUST_03278,2024-03-21,Home,22.4,Card Management
LOG_00001936,CUST_03777,2023-09-05,KYC,1.2,Bill Payment
LOG_00001944,CUST_02977,2023-01-23,Accounts,5.9,KYC Upload
LOG_00001947,CUST_00351,2024-06-15,Home,4.7,Card Management
LOG_00001953,CUST_08874,2024-02-03,KYC,20.0,Bill Payment
LOG_00001958,CUST_02009,2024-06-06,KYC,5.9,KYC Upload
LOG_00001962,CUST_09246,2023-11-30,Cards,10.8,Login
LOG_00001965,CUST_03134,2024-03-03,KYC,7.3,KYC Upload
LOG_00001967,CUST_04859,2023-01-09,KYC,1.2,Profile
LOG_00001978,CUST_08353,2025-10-25,Profile,11.8,Login
LOG_00001979,CUST_06575,2023-02-22,Home,8.1,KYC Upload
LOG_00001980,CUST_09476,2023-12-23,Home,1.2,Balance Inquiry
LOG_00001981,CUST_04149,2023-03-23,Accounts,9.8,Balance Inquiry
LOG_00001989,CUST_07323,2023-08-11,Profile,17.4,Fund Transfer
LOG_00001996,CUST_01950,2023-11-13,Accounts,3.2,Bill Payment
LOG_00001999,CUST_00427,2025-11-15,Profile,6.9,Fund Transfer
LOG_00002000,CUST_04293,2024-09-01,Payments,13.8,Profile
LOG_00002003,CUST_07192,2023-12-30,Transfers,8.7,Fund Transfer
LOG_00002008,CUST_00719,2023-06-15,Accounts,5.5,Bill Payment
LOG_00002010,CUST_10096,2024-05-21,Profile,12.9,Login
LOG_00002011,CUST_00460,2023-05-09,Profile,6.8,Profile
LOG_00002015,CUST_10076,2025-08-26,Profile,7.7,Fund Transfer
LOG_00002019,CUST_08463,2023-06-06,Payments,6.0,Bill Payment
LOG_00002020,CUST_05142,2023-04-06,Payments,7.0,
LOG_00002027,CUST_09913,2024-01-14,Accounts,6.6,Login
LOG_00002028,CUST_00550,2023-11-17,KYC,5.9,Bill Payment
LOG_00002029,CUST_06466,2023-12-09,Loans,13.9,Profile
LOG_00002030,CUST_07198,2024-03-28,Cards,16.9,Card Management
LOG_00002032,CUST_00442,2024-10-15,Cards,12.6,Profile
LOG_00002038,CUST_05416,2025-04-30,Transfers,1.9,Card Management
LOG_00002040,CUST_02343,2025-03-17,Payments,21.5,Card Management
LOG_00002043,CUST_00412,2023-11-14,Transfers,4.4,Card Management
LOG_00002054,CUST_09443,2023-10-23,Transfers,2.5,Fund Transfer
LOG_00002056,CUST_02063,2024-01-29,Cards,19.0,Card Management
LOG_00002064,CUST_07194,2023-04-04,Profile,1.7,Balance Inquiry
LOG_00002067,CUST_05689,2025-04-22,KYC,5.6,Card Management
LOG_00002068,CUST_03558,2023-07-30,Profile,8.7,KYC Upload
LOG_00002070,CUST_07521,2025-03-11,KYC,3.7,Card Management
LOG_00002074,CUST_00060,2025-05-26,Loans,9.7,Bill Payment
LOG_00002076,CUST_09312,2026-01-01,Home,9.7,Bill Payment
LOG_00002077,CUST_07749,2023-11-05,Accounts,12.8,Login
LOG_00002079,CUST_08849,2024-01-26,Cards,8.8,Profile
LOG_00002081,CUST_03357,2024-09-24,Loans,21.4,Fund Transfer
LOG_00002084,CUST_01320,2025-10-20,Home,11.1,KYC Upload
LOG_00002085,CUST_09394,2024-04-29,KYC,10.2,Bill Payment
LOG_00002090,CUST_07730,2023-03-17,Cards,4.6,Login
LOG_00002091,CUST_09634,2023-09-06,Cards,7.7,KYC Upload
LOG_00002093,CUST_06245,2023-09-03,Payments,14.5,Fund Transfer
LOG_00002097,CUST_02837,2024-02-08,Accounts,5.9,Fund Transfer
LOG_00002098,CUST_08501,2025-07-09,Loans,13.2,Login
LOG_00002099,CUST_06244,2025-02-07,Profile,6.1,Login
LOG_00002100,CUST_08573,2023-03-15,Loans,4.6,Login
LOG_00002101,CUST_05383,2024-01-21,Transfers,4.4,Fund Transfer
LOG_00002104,CUST_09199,2023-01-29,Cards,27.0,Login
LOG_00002113,CUST_03348,2024-02-28,Payments,13.4,Fund Transfer
LOG_00002114,CUST_00047,2023-02-24,Payments,10.8,Profile
LOG_00002115,CUST_04583,2024-11-14,Transfers,7.4,Fund Transfer
LOG_00002116,CUST_02261,2023-07-14,Profile,3.7,Card Management
LOG_00002119,CUST_08539,2024-05-10,Profile,10.1,Fund Transfer
LOG_00002121,CUST_01069,2023-09-01,Accounts,4.8,Fund Transfer
LOG_00002122,CUST_07328,2023-06-22,Home,9.8,Balance Inquiry
LOG_00002124,CUST_09956,2023-11-13,Cards,30.1,Login
LOG_00002126,CUST_04270,2024-08-15,Home,7.7,Fund Transfer
LOG_00002130,CUST_09319,2023-01-11,Home,7.7,Fund Transfer
LOG_00002133,CUST_05088,2024-10-02,Payments,4.7,Profile
LOG_00002134,CUST_01408,2023-03-06,Loans,8.6,Bill Payment
LOG_00002145,CUST_00194,2024-03-02,Profile,7.1,KYC Upload
LOG_00002157,CUST_02126,2023-09-06,Cards,6.3,Bill Payment
LOG_00002159,CUST_03777,2023-05-24,Transfers,6.9,Card Management
LOG_00002163,CUST_09456,2023-07-28,Accounts,19.9,Balance Inquiry
LOG_00002165,CUST_00117,2023-02-27,Profile,1.8,Balance Inquiry
LOG_00002167,CUST_04923,2024-04-24,Payments,10.0,Login
LOG_00002171,CUST_09048,2025-07-10,Home,13.2,Bill Payment
LOG_00002173,CUST_06120,2023-11-26,Transfers,15.4,Login
LOG_00002174,CUST_05371,2023-11-05,Loans,6.2,Card Management
LOG_00002175,CUST_06244,2025-01-27,Loans,3.8,Profile
LOG_00002179,CUST_03451,2024-04-10,Payments,2.4,Bill Payment
LOG_00002182,CUST_00811,2025-11-09,Loans,4.8,Card Management
LOG_00002185,CUST_03191,2024-03-17,Profile,20.3,Balance Inquiry
LOG_00002194,CUST_05743,2023-04-29,Home,7.9,Fund Transfer
LOG_00002196,CUST_00931,2025-02-07,Loans,11.8,Bill Payment
LOG_00002198,CUST_01134,2024-08-25,Cards,20.2,Fund Transfer
LOG_00002206,CUST_05662,2024-05-15,KYC,6.4,Fund Transfer
LOG_00002211,CUST_04880,2024-05-06,Cards,6.6,Login
LOG_00002212,CUST_03069,2024-07-08,Home,12.8,Card Management
LOG_00002213,CUST_03684,2023-07-01,Transfers,10.4,Card Management
LOG_00002215,CUST_00784,2025-08-15,Home,2.4,Login
LOG_00002216,CUST_09499,2023-07-31,Profile,14.3,Balance Inquiry
LOG_00002217,CUST_04242,2025-08-12,Cards,6.8,KYC Upload
LOG_00002222,CUST_01747,2023-04-17,Profile,9.0,Bill Payment
LOG_00002223,CUST_06659,2024-12-13,Payments,3.8,Login
LOG_00002224,CUST_06436,2025-05-13,Transfers,4.8,Balance Inquiry
LOG_00002226,CUST_09980,2024-05-31,Home,7.4,Profile
LOG_00002229,CUST_00909,2023-04-09,KYC,16.4,Fund Transfer
LOG_00002230,CUST_06645,2024-04-23,Loans,10.7,Login
LOG_00002236,CUST_01743,2024-01-30,Profile,5.6,Fund Transfer
LOG_00002237,CUST_00009,2025-01-18,Loans,9.8,Card Management
LOG_00002239,CUST_01537,2023-11-14,Transfers,11.6,KYC Upload
LOG_00002240,CUST_01295,2023-02-09,Transfers,15.6,Fund Transfer
LOG_00002241,CUST_04660,2024-01-18,Accounts,7.1,Fund Transfer
LOG_00002244,CUST_05287,2025-08-24,Home,10.7,KYC Upload
LOG_00002246,CUST_04150,2024-04-05,Loans,9.1,Fund Transfer
LOG_00002247,CUST_05933,2024-05-21,Home,16.3,Login
LOG_00002253,CUST_04944,2024-07-11,Cards,18.2,Fund Transfer
LOG_00002254,CUST_05042,2023-02-02,Cards,5.5,Login
LOG_00002258,CUST_04976,2025-10-11,Cards,14.4,Fund Transfer
LOG_00002259,CUST_00937,2024-08-27,Profile,20.0,Card Management
LOG_00002260,CUST_00924,2023-04-03,Payments,13.9,Login
LOG_00002264,CUST_04532,2024-01-16,Profile,9.8,Card Management
LOG_00002265,CUST_05101,2025-04-11,Profile,15.6,Login
LOG_00002269,CUST_07947,2024-03-12,Home,13.9,Balance Inquiry
LOG_00002274,CUST_04275,2025-02-15,Loans,8.5,KYC Upload
LOG_00002277,CUST_02026,2025-07-12,Transfers,4.0,Card Management
LOG_00002280,CUST_06527,2023-02-01,Transfers,9.2,Bill Payment
LOG_00002281,CUST_00429,2023-12-18,Transfers,1.5,Profile
LOG_00002282,CUST_05391,2023-10-27,Home,9.3,Card Management
LOG_00002288,CUST_06547,2025-04-30,Accounts,9.5,Balance Inquiry
LOG_00002289,CUST_09753,2023-08-25,KYC,8.6,Balance Inquiry
LOG_00002290,CUST_00566,2023-07-22,Profile,10.3,Profile
LOG_00002292,CUST_07838,2023-08-05,Loans,6.6,KYC Upload
LOG_00002294,CUST_08197,2023-08-16,Payments,4.5,Bill Payment
LOG_00002295,CUST_10037,2023-07-06,Payments,14.7,Profile
LOG_00002298,CUST_04766,2025-02-19,Payments,12.1,Fund Transfer
LOG_00002301,CUST_08681,2024-08-06,Loans,11.0,
LOG_00002302,CUST_07749,2023-06-03,Loans,11.3,Bill Payment
LOG_00002305,CUST_04854,2024-01-04,Cards,12.8,Login
LOG_00002306,CUST_03303,2025-05-30,Loans,8.2,Bill Payment
LOG_00002308,CUST_09157,2023-01-04,Loans,9.5,Card Management
LOG_00002314,CUST_05716,2024-01-13,Home,11.0,Balance Inquiry
LOG_00002315,CUST_02915,2023-03-21,Accounts,6.0,Card Management
LOG_00002316,CUST_08241,2023-03-18,Payments,4.0,
LOG_00002318,CUST_04897,2024-06-05,Transfers,9.6,Login
LOG_00002319,CUST_06265,2024-08-16,Transfers,15.2,Fund Transfer
LOG_00002323,CUST_02573,2024-06-15,Transfers,3.1,Profile
LOG_00002326,CUST_00417,2025-05-24,Transfers,14.4,Bill Payment
LOG_00002330,CUST_06648,2024-01-10,Profile,6.4,Card Management
LOG_00002333,CUST_06719,2023-01-23,KYC,6.3,Login
LOG_00002336,CUST_08360,2024-03-17,Cards,6.7,Login
LOG_00002337,CUST_02148,2024-12-18,Payments,14.2,Balance Inquiry
LOG_00002343,CUST_07533,2023-06-13,Home,3.1,Login
LOG_00002350,CUST_01581,2023-06-06,Profile,19.0,Balance Inquiry
LOG_00002351,CUST_08678,2024-01-20,Transfers,3.4,Fund Transfer
LOG_00002356,CUST_09298,2023-01-28,Transfers,22.6,Fund Transfer
LOG_00002365,CUST_08221,2025-04-11,Loans,13.8,KYC Upload
LOG_00002367,CUST_00526,2025-03-05,Loans,2.9,Login
LOG_00002370,CUST_00986,2024-07-26,Home,4.0,KYC Upload
LOG_00002372,CUST_06021,2023-12-11,KYC,10.7,Balance Inquiry
LOG_00002373,CUST_10085,2024-11-01,Payments,9.8,Login
LOG_00002378,CUST_01329,2024-03-03,KYC,9.0,KYC Upload
LOG_00002380,CUST_00967,2023-12-26,KYC,7.5,Card Management
