Complaint_ID,Customer_ID,Complaint_Date,Category,Channel,Resolution_TAT_Days,CSAT_Score
CMP_0001027,CUST_07496,2023-09-21,KYC,Phone,4,4
CMP_0001028,CUST_02105,2022-05-13,Service,Phone,1,5
CMP_0001031,CUST_01078,2024-12-29,KYC,Branch,2,5
CMP_0001038,CUST_07697,2024-08-18,Service,Phone,6,4
CMP_0001042,CUST_00962,2023-02-07,KYC,Branch,5,4
CMP_0001044,CUST_05376,2023-01-26,Fees,Branch,1,4
CMP_0001045,CUST_04392,2023-05-15,Service,Phone,13,4
CMP_0001046,CUST_01401,2022-09-13,Service,Phone,10,4
CMP_0001047,CUST_00592,2024-11-01,Fees,Digital,3,5
CMP_0001048,CUST_01636,2022-09-01,KYC,Branch,9,3
CMP_0001051,CUST_02506,2023-07-29,KYC,Digital,4,4
CMP_0001054,CUST_00810,2024-04-05,Fraud,Phone,4,3
CMP_0001055,CUST_03714,2022-07-11,KYC,Phone,3,4
CMP_0001058,CUST_08768,2026-05-08,Service,Branch,3,5
CMP_0001060,CUST_00433,2023-05-10,Service,Branch,1,1
CMP_0001062,CUST_09296,2024-09-22,Fees,Digital,50,2
CMP_0001063,CUST_01913,2023-03-23,Service,Phone,64,1
CMP_0001065,CUST_09996,2024-04-10,Service,Phone,3,4
CMP_0001066,CUST_00281,2022-03-12,Service,Digital,7,4
CMP_0001067,CUST_03929,2022-01-18,Service,Phone,8,5
CMP_0001068,CUST_00604,2025-10-06,Fees,Digital,6,2
CMP_0001069,CUST_05942,2022-11-05,Fees,Branch,9,5
CMP_0001070,CUST_03075,2022-03-15,Fraud,Phone,5,4
CMP_0001071,CUST_03229,2022-03-06,Fees,Phone,26,2
CMP_0001074,CUST_03962,2024-08-10,Service,Phone,7,3
CMP_0001076,CUST_01905,2023-06-28,KYC,Digital,5,5
CMP_0001078,CUST_06247,2025-03-23,KYC,Branch,8,2
CMP_0001082,CUST_09658,2023-05-02,Fees,Branch,9,4
CMP_0001086,CUST_01887,2025-02-07,Service,Branch,5,4
CMP_0001087,CUST_05821,2024-03-26,Service,Phone,8,4
CMP_0001089,CUST_01221,2024-03-28,Service,Branch,16,4
CMP_0001090,CUST_05125,2024-11-13,Service,Phone,4,4
CMP_0001092,CUST_07316,2022-03-04,Service,Phone,17,4
CMP_0001096,CUST_07745,2022-08-11,Fees,Branch,6,3
CMP_0001100,CUST_02383,2022-07-09,Fees,Phone,7,5
CMP_0001102,CUST_01228,2024-12-11,Fees,Phone,3,5
CMP_0001106,CUST_06341,2022-09-10,KYC,Branch,1,5
CMP_0001107,CUST_09757,2023-08-16,Fees,Digital,10,4
CMP_0001109,CUST_08546,2022-05-01,Service,Digital,9,1
CMP_0001117,CUST_07223,2022-06-05,Fees,Branch,6,4
CMP_0001123,CUST_08271,2024-09-10,Fraud,Phone,4,2
CMP_0001124,CUST_02543,2022-05-20,Fees,Digital,4,3
CMP_0001125,CUST_07810,2023-11-11,Fees,Digital,55,1
CMP_0001127,CUST_04517,2022-07-09,Fees,Branch,2,4
CMP_0001135,CUST_00805,2022-07-07,Fees,Phone,2,1
CMP_0001136,CUST_09874,2022-09-19,Fees,Digital,12,3
CMP_0001138,CUST_09118,2025-03-11,KYC,Branch,2,5
CMP_0001144,CUST_06459,2022-07-13,Fees,Branch,21,1
CMP_0001145,CUST_00027,2025-01-29,Fees,Branch,10,5
CMP_0001146,CUST_07597,2022-12-01,KYC,Digital,1,2
CMP_0001148,CUST_02111,2022-02-10,Fees,Branch,3,4
CMP_0001152,CUST_03522,2023-07-06,Service,Branch,73,5
CMP_0001154,CUST_02373,2023-06-04,Service,Phone,8,4
CMP_0001155,CUST_00522,2024-09-30,Fees,Digital,4,5
CMP_0001157,CUST_00685,2022-04-02,KYC,Digital,5,5
CMP_0001159,CUST_02879,2022-01-27,Fees,Phone,7,4
CMP_0001160,CUST_06556,2024-09-09,Service,Phone,4,4
CMP_0001161,CUST_05822,2025-02-04,Fees,Branch,8,3
CMP_0001162,CUST_03141,2022-09-30,Service,Branch,4,5
CMP_0001164,CUST_00516,2024-11-22,Service,Phone,11,3
CMP_0001165,CUST_02063,2023-07-04,Fraud,Branch,4,1
CMP_0001166,CUST_09026,2023-03-08,Fees,Branch,4,4
CMP_0001167,CUST_09125,2022-01-29,Fees,Branch,9,4
CMP_0001169,CUST_04084,2024-07-28,Service,Digital,11,5
CMP_0001170,CUST_09846,2022-11-12,Service,Phone,4,5
CMP_0001173,CUST_08757,2024-08-01,Service,Phone,4,4
CMP_0001174,CUST_04556,2022-05-03,Service,Digital,5,5
CMP_0001176,CUST_03864,2023-08-23,Service,Phone,14,4
CMP_0001178,CUST_04613,2022-12-23,Fees,Digital,4,4
CMP_0001182,CUST_08050,2023-09-02,Fees,Branch,5,5
CMP_0001183,CUST_04799,2024-12-09,Service,Phone,3,1
CMP_0001184,CUST_07953,2025-02-18,Service,Digital,6,5
CMP_0001185,CUST_01957,2023-06-29,Fees,Branch,7,5
CMP_0001192,CUST_08141,2025-09-01,Fees,Branch,12,2
CMP_0001193,CUST_04854,2024-09-12,Service,Branch,10,4
CMP_0001194,CUST_09024,2022-06-25,KYC,Branch,1,4
CMP_0001197,CUST_02639,2022-07-25,KYC,Phone,2,4
CMP_0001198,CUST_00409,2026-05-30,Fees,Phone,4,4
CMP_0001199,CUST_00359,2023-07-18,Fees,Branch,6,5
CMP_0001200,CUST_05681,2025-06-10,Fees,Branch,5,5
CMP_0001201,CUST_07220,2023-01-19,Service,Phone,4,3
CMP_0001204,CUST_09547,2024-08-09,Fees,Phone,11,5
CMP_0001205,CUST_07899,2022-02-01,Service,Branch,5,5
CMP_0001213,CUST_00305,2022-02-27,Service,Phone,4,5
CMP_0001215,CUST_05401,2023-04-15,Service,Digital,12,3
CMP_0001219,CUST_09807,2022-04-24,Service,Branch,1,5
CMP_0001220,CUST_01245,2024-07-23,Fees,Phone,5,4
CMP_0001222,CUST_07874,2023-05-16,Service,Branch,1,1
CMP_0001223,CUST_09454,2022-03-20,Service,Digital,5,4
CMP_0001227,CUST_05405,2024-06-25,Service,Digital,45,3
CMP_0001228,CUST_00390,2022-01-16,Service,Digital,7,4
CMP_0001229,CUST_09729,2022-05-13,Service,Digital,1,4
CMP_0001234,CUST_04756,2022-10-25,Service,Branch,14,4
CMP_0001241,CUST_02430,2025-11-01,Fees,Branch,10,4
CMP_0001242,CUST_05836,2022-03-14,Fees,Branch,11,4
CMP_0001243,CUST_02793,2023-08-08,Service,Phone,7,5
CMP_0001247,CUST_02247,2024-02-04,Service,Phone,1,4
CMP_0001250,CUST_07793,2022-04-02,Service,Phone,7,1
CMP_0001253,CUST_09940,2022-03-31,Fees,Phone,5,3
CMP_0001257,CUST_07932,2024-10-06,Fees,Digital,1,1
CMP_0001258,CUST_01988,2024-11-10,Fees,Branch,5,4
CMP_0001261,CUST_04128,2022-08-03,Service,Digital,68,5
CMP_0001263,CUST_05001,2022-09-29,Fees,Digital,3,2
CMP_0001265,CUST_07739,2023-10-03,KYC,Branch,3,4
CMP_0001266,CUST_00710,2022-10-05,Fraud,Branch,3,4
CMP_0001271,CUST_01791,2022-07-23,Service,Branch,14,2
CMP_0001272,CUST_06052,2024-04-17,Fees,Digital,16,3
CMP_0001274,CUST_08854,2022-12-15,Fraud,Digital,8,2
CMP_0001275,CUST_00847,2023-01-19,Fees,Branch,1,5
CMP_0001280,CUST_01454,2022-09-26,Service,Digital,12,3
CMP_0001281,CUST_05263,2024-01-19,KYC,Phone,10,5
CMP_0001282,CUST_01736,2022-08-17,KYC,Phone,6,5
CMP_0001284,CUST_00184,2024-07-04,KYC,Digital,4,2
CMP_0001285,CUST_08368,2022-06-15,Service,Branch,4,3
CMP_0001286,CUST_05490,2024-05-15,KYC,Phone,10,3
CMP_0001289,CUST_00437,2023-02-12,Fees,Digital,8,3
CMP_0001296,CUST_08823,2022-03-19,Fees,Branch,45,4
CMP_0001297,CUST_05404,2024-03-31,Fraud,Digital,5,3
CMP_0001299,CUST_07593,2022-01-14,Service,Branch,5,3
CMP_0001301,CUST_10056,2022-11-30,KYC,Digital,3,5
CMP_0001307,CUST_04280,2022-02-27,Service,Phone,2,1
CMP_0001309,CUST_03167,2024-01-18,KYC,Branch,3,5
CMP_0001311,CUST_07427,2023-06-30,KYC,Branch,3,4
CMP_0001312,CUST_02941,2022-04-18,Fees,Phone,5,2
CMP_0001313,CUST_01701,2023-10-15,KYC,Branch,15,4
CMP_0001314,CUST_06414,2022-10-06,Service,Phone,2,4
CMP_0001315,CUST_07432,2022-09-20,Service,Branch,10,3
CMP_0001319,CUST_02230,2022-01-09,Service,Phone,9,4
CMP_0001320,CUST_03900,2023-01-01,KYC,Digital,10,5
CMP_0001322,CUST_03212,2022-08-26,Fees,Phone,2,2
CMP_0001327,CUST_07742,2025-06-06,Service,Branch,14,4
CMP_0001328,CUST_02256,2025-03-04,Service,Digital,5,5
CMP_0001330,CUST_09094,2023-10-28,Fees,Phone,1,5
CMP_0001332,CUST_06019,2024-07-02,Service,Branch,10,3
CMP_0001340,CUST_09435,2024-12-19,KYC,Branch,9,5
CMP_0001346,CUST_09572,2022-09-23,KYC,Phone,7,3
CMP_0001351,CUST_07698,2022-02-03,Service,Phone,9,2
CMP_0001352,CUST_08634,2024-04-12,Service,Phone,4,4
CMP_0001355,CUST_00137,2022-08-21,KYC,Phone,14,5
CMP_0001358,CUST_08998,2023-04-02,KYC,Digital,16,3
CMP_0001361,CUST_03093,2022-01-23,Fees,Digital,62,3
CMP_0001364,CUST_05642,2022-09-18,Fees,Phone,8,5
CMP_0001367,CUST_05746,2023-04-03,Service,Branch,19,4
CMP_0001368,CUST_03126,2023-05-16,Fees,Digital,3,5
CMP_0001370,CUST_07560,2022-07-20,Fraud,Branch,8,2
CMP_0001374,CUST_02464,2023-03-20,Service,Phone,3,3
CMP_0001377,CUST_02475,2022-11-14,Service,Phone,6,5
CMP_0001378,CUST_09854,2024-05-13,Service,Branch,4,4
CMP_0001379,CUST_07909,2023-07-29,Fees,Phone,8,4
CMP_0001386,CUST_10008,2022-01-24,Service,Phone,4,3
CMP_0001387,CUST_02701,2023-09-21,Fees,Digital,13,5
CMP_0001388,CUST_06611,2023-08-03,Fees,Branch,12,5
CMP_0001393,CUST_03554,2023-03-31,Service,Phone,1,4
CMP_0001396,CUST_06688,2024-06-04,Fees,Phone,5,4
CMP_0001397,CUST_06864,2024-03-31,Service,Phone,14,4
CMP_0001398,CUST_01739,2023-07-16,Fees,Digital,11,3
CMP_0001402,CUST_03703,2023-05-06,KYC,Phone,1,3
CMP_0001405,CUST_03230,2025-09-30,Fees,Phone,7,4
CMP_0001406,CUST_06296,2023-09-06,Fraud,Phone,7,4
CMP_0001407,CUST_07699,2022-03-28,Service,Digital,4,2
CMP_0001408,CUST_06819,2023-05-27,Fees,Branch,17,5
CMP_0001410,CUST_07052,2022-04-21,Fees,Digital,3,5
CMP_0001411,CUST_07036,2022-11-18,KYC,Digital,1,2
CMP_0001412,CUST_03084,2023-09-24,Service,Phone,3,1
CMP_0001418,CUST_02587,2022-04-13,Fees,Phone,3,4
CMP_0001419,CUST_04012,2022-06-07,Service,Digital,12,5
CMP_0001428,CUST_09823,2023-06-02,Service,Digital,7,5
CMP_0001430,CUST_03340,2022-12-08,Service,Phone,2,4
CMP_0001431,CUST_05297,2023-03-27,Service,Branch,3,3
CMP_0001437,CUST_01991,2023-12-19,Service,Digital,2,5
CMP_0001438,CUST_07876,2024-10-26,KYC,Branch,1,5
CMP_0001440,CUST_02774,2025-03-29,Fees,Phone,5,4
CMP_0001442,CUST_00544,2023-12-21,KYC,Phone,58,4
CMP_0001444,CUST_10152,2024-05-12,Fees,Phone,10,2
CMP_0001445,CUST_00982,2024-09-18,Fees,Digital,1,3
CMP_0001446,CUST_06865,2023-08-01,KYC,Phone,5,4
CMP_0001449,CUST_02639,2023-08-05,KYC,Branch,6,5
CMP_0001450,CUST_09070,2023-02-06,Fees,Phone,8,4
CMP_0001451,CUST_02075,2023-03-02,Fees,Phone,4,5
CMP_0001456,CUST_06664,2022-03-14,KYC,Digital,11,4
CMP_0001457,CUST_04202,2022-02-02,Fees,Phone,14,5
CMP_0001463,CUST_09775,2024-11-04,Service,Digital,3,4
CMP_0001464,CUST_03382,2022-08-16,Fees,Branch,10,4
CMP_0001465,CUST_02472,2025-03-12,Fees,Branch,6,5
CMP_0001467,CUST_09697,2022-01-01,Service,Digital,5,1
CMP_0001468,CUST_02516,2022-06-08,Fraud,Branch,5,4
CMP_0001470,CUST_08948,2022-09-19,Fees,Branch,2,1
CMP_0001474,CUST_07259,2024-01-23,Service,Branch,5,4
CMP_0001476,CUST_02706,2023-10-10,Service,Branch,2,5
CMP_0001479,CUST_00432,2022-06-27,Service,Phone,1,5
CMP_0001480,CUST_06877,2022-03-30,Service,Digital,5,5
CMP_0001483,CUST_06819,2022-09-17,Fees,Branch,7,5
CMP_0001485,CUST_06261,2023-04-17,Service,Phone,11,4
CMP_0001486,CUST_00550,2024-08-13,Service,Digital,4,4
CMP_0001487,CUST_10194,2022-01-18,Service,Branch,6,4
CMP_0001488,CUST_09341,2025-06-07,Service,Branch,4,2
CMP_0001490,CUST_04602,2023-05-16,Fees,Phone,25,3
CMP_0001491,CUST_01121,2025-06-15,KYC,Phone,9,1
CMP_0001492,CUST_02835,2023-07-15,Service,Digital,2,5
CMP_0001493,CUST_07343,2025-09-19,Fees,Phone,66,1
CMP_0001494,CUST_01555,2024-04-18,Service,Digital,4,4
CMP_0001495,CUST_05935,2022-05-05,Service,Phone,5,4
CMP_0001496,CUST_06513,2023-08-10,Fraud,Digital,12,3
CMP_0001497,CUST_03509,2022-07-23,Service,Digital,1,5
CMP_0001499,CUST_00060,2024-03-10,Fees,Digital,3,4
CMP_0001500,CUST_04987,2023-06-04,Service,Branch,5,4
CMP_0001501,CUST_09321,2022-08-13,KYC,Phone,14,5
CMP_0001503,CUST_00343,2022-02-20,Service,Branch,1,5
CMP_0001504,CUST_02338,2025-01-15,Fees,Digital,4,5
CMP_0001505,CUST_06933,2024-06-21,Service,Branch,5,2
CMP_0001506,CUST_04789,2026-06-21,Fees,Phone,5,3
CMP_0001509,CUST_06248,2022-06-27,Service,Phone,8,1
CMP_0001510,CUST_01410,2023-02-09,Service,Digital,1,2
CMP_0001513,CUST_06351,2022-08-30,Fraud,Phone,4,4
CMP_0001515,CUST_01901,2025-01-16,Fees,Branch,9,5
CMP_0001517,CUST_03003,2023-03-22,Fraud,Digital,3,4
CMP_0001519,CUST_02889,2022-05-20,KYC,Digital,13,5
CMP_0001521,CUST_01118,2023-07-04,Service,Phone,13,3
CMP_0001522,CUST_01957,2024-09-10,Service,Digital,2,3
CMP_0001523,CUST_08478,2023-01-18,Service,Digital,2,5
CMP_0001526,CUST_05064,2022-09-08,Service,Branch,5,4
CMP_0001530,CUST_09080,2023-12-25,Service,Phone,16,4
CMP_0001534,CUST_08067,2023-01-24,Service,Digital,12,3
CMP_0001538,CUST_04483,2024-05-11,KYC,Digital,5,4
CMP_0001542,CUST_05217,2023-10-22,KYC,Phone,16,5
CMP_0001543,CUST_02373,2025-12-02,Service,Branch,3,5
CMP_0001544,CUST_01915,2024-10-08,Fees,Digital,8,4
CMP_0001546,CUST_06733,2025-10-14,Service,Phone,8,4
CMP_0001547,CUST_00147,2022-12-22,Fees,Phone,4,5
CMP_0001550,CUST_06155,2022-07-14,Fees,Branch,17,2
CMP_0001552,CUST_02219,2024-09-24,Fraud,Digital,8,4
CMP_0001555,CUST_05927,2022-02-24,Service,Digital,1,5
CMP_0001559,CUST_06534,2022-06-20,Fees,Branch,6,4
CMP_0001562,CUST_07527,2023-12-29,Fraud,Phone,11,1
CMP_0001567,CUST_07412,2023-10-24,Service,Branch,7,5
CMP_0001570,CUST_09298,2023-10-26,KYC,Digital,19,3
CMP_0001572,CUST_05623,2024-05-20,Service,Phone,2,4
CMP_0001576,CUST_08305,2023-04-27,Fees,Digital,6,4
CMP_0001582,CUST_04505,2022-10-04,Service,Phone,8,3
CMP_0001584,CUST_08278,2022-08-30,Service,Digital,2,2
CMP_0001590,CUST_02428,2022-02-24,Service,Branch,2,4
CMP_0001596,CUST_07319,2024-05-31,Service,Branch,2,5
CMP_0001602,CUST_04403,2023-06-08,Service,Phone,12,4
CMP_0001603,CUST_03908,2022-06-22,Fees,Digital,16,4
CMP_0001605,CUST_04852,2024-03-27,Service,Branch,7,5
CMP_0001607,CUST_00585,2022-05-26,Service,Digital,16,4
CMP_0001608,CUST_00024,2022-08-01,Fees,Branch,6,4
CMP_0001609,CUST_04321,2025-10-14,Fraud,Digital,7,2
CMP_0001611,CUST_07931,2023-07-28,KYC,Phone,5,5
CMP_0001612,CUST_01492,2023-03-01,Fees,Phone,32,2
CMP_0001613,CUST_05075,2022-10-30,Service,Phone,5,3
CMP_0001614,CUST_08448,2024-07-30,Service,Digital,9,4
CMP_0001616,CUST_03942,2024-05-10,Service,Digital,5,5
CMP_0001619,CUST_04971,2022-11-17,Fees,Digital,7,2
CMP_0001624,CUST_06313,2022-09-23,Fees,Digital,5,5
CMP_0001629,CUST_07315,2023-03-13,Fees,Phone,4,5
CMP_0001631,CUST_03150,2022-07-11,KYC,Branch,8,4
CMP_0001633,CUST_00216,2025-08-18,Service,Digital,3,3
CMP_0001634,CUST_07780,2025-07-13,Service,Branch,4,4
CMP_0001637,CUST_08017,2025-07-02,Service,Digital,2,5
CMP_0001641,CUST_04537,2024-08-12,Service,Digital,5,3
CMP_0001642,CUST_02233,2026-02-14,Service,Branch,20,5
CMP_0001645,CUST_04085,2022-05-07,Fees,Branch,4,3
CMP_0001646,CUST_04330,2023-05-11,Fees,Digital,5,5
CMP_0001647,CUST_08196,2024-06-29,Service,Digital,3,4
CMP_0001654,CUST_06610,2024-08-06,Service,Branch,54,4
CMP_0001658,CUST_06322,2022-10-21,Fraud,Branch,1,2
CMP_0001659,CUST_06285,2023-07-20,Service,Branch,3,4
CMP_0001661,CUST_04513,2022-09-18,Fees,Phone,13,5
CMP_0001662,CUST_00227,2022-10-28,Service,Digital,4,5
CMP_0001664,CUST_03551,2022-08-21,Service,Phone,4,4
CMP_0001665,CUST_01512,2022-08-23,Fees,Branch,4,5
CMP_0001667,CUST_09282,2025-08-02,Service,Phone,2,3
CMP_0001668,CUST_06314,2022-08-24,Fees,Digital,10,5
CMP_0001669,CUST_07756,2022-08-05,Fees,Phone,2,5
CMP_0001671,CUST_08370,2022-07-17,Fees,Digital,8,3
CMP_0001672,CUST_09944,2023-10-09,Fees,Digital,6,3
CMP_0001674,CUST_04262,2022-09-07,Fees,Phone,9,4
CMP_0001675,CUST_07705,2023-11-16,Service,Branch,4,4
CMP_0001677,CUST_02237,2023-01-09,Service,Digital,9,4
CMP_0001679,CUST_02547,2022-05-12,KYC,Branch,9,4
CMP_0001680,CUST_04294,2022-08-17,Service,Digital,7,2
CMP_0001687,CUST_06265,2023-04-15,KYC,Phone,3,5
CMP_0001701,CUST_09979,2022-12-23,Service,Phone,10,2
CMP_0001704,CUST_06414,2022-09-04,KYC,Digital,12,4
CMP_0001707,CUST_00822,2024-12-23,Fees,Phone,3,1
CMP_0001710,CUST_02933,2022-03-11,Fees,Digital,8,5
CMP_0001711,CUST_03698,2025-11-23,Fraud,Digital,5,1
CMP_0001713,CUST_05792,2023-06-22,Fees,Digital,6,3
CMP_0001714,CUST_02283,2023-05-13,KYC,Phone,1,5
CMP_0001716,CUST_10059,2023-03-06,Service,Digital,1,5
CMP_0001717,CUST_04879,2024-08-30,Service,Branch,11,5
CMP_0001718,CUST_03194,2023-05-29,KYC,Digital,10,2
CMP_0001719,CUST_09961,2022-03-24,Service,Digital,2,4
CMP_0001721,CUST_06925,2023-07-20,KYC,Digital,2,4
CMP_0001727,CUST_02010,2023-05-25,KYC,Digital,4,2
CMP_0001728,CUST_08345,2022-12-24,Fraud,Branch,3,4
CMP_0001730,CUST_00378,2025-10-02,Fees,Digital,29,5
CMP_0001731,CUST_00248,2022-07-06,KYC,Branch,3,4
CMP_0001733,CUST_00580,2022-03-02,Service,Digital,5,3
CMP_0001735,CUST_04179,2023-01-30,KYC,Branch,6,4
CMP_0001739,CUST_04295,2024-02-18,Fees,Phone,3,4
CMP_0001740,CUST_00253,2023-01-06,KYC,Branch,15,4
CMP_0001741,CUST_07120,2024-03-10,Service,Phone,1,2
CMP_0001742,CUST_09963,2023-12-22,Service,Branch,4,1
CMP_0001745,CUST_08497,2024-08-02,Service,Branch,4,3
CMP_0001748,CUST_00065,2022-12-16,Service,Phone,1,5
CMP_0001749,CUST_00931,2022-01-27,Service,Branch,9,4
CMP_0001750,CUST_00865,2024-09-11,KYC,Branch,7,5
CMP_0001751,CUST_00566,2025-03-01,Service,Digital,5,4
CMP_0001752,CUST_00984,2024-09-02,Fees,Phone,2,4
CMP_0001758,CUST_02101,2022-03-29,Service,Phone,20,5
CMP_0001760,CUST_08404,2024-02-15,Fees,Phone,2,3
CMP_0001762,CUST_07182,2024-02-19,Service,Branch,2,5
CMP_0001763,CUST_01626,2024-06-10,Fees,Branch,47,1
CMP_0001767,CUST_02649,2023-01-02,Service,Phone,3,4
CMP_0001769,CUST_07976,2023-04-24,Service,Phone,7,4
CMP_0001772,CUST_04686,2023-05-17,Service,Phone,2,3
CMP_0001777,CUST_00313,2025-04-18,Fraud,Phone,7,5
CMP_0001779,CUST_03894,2022-07-21,Service,Digital,3,3
CMP_0001785,CUST_03038,2022-01-04,Service,Digital,5,5
CMP_0001786,CUST_09641,2024-08-08,Fees,Branch,4,4
CMP_0001788,CUST_09614,2023-04-18,Service,Branch,4,5
CMP_0001790,CUST_08368,2022-10-31,Service,Digital,17,3
CMP_0001791,CUST_08747,2022-08-26,Service,Phone,13,5
CMP_0001796,CUST_06741,2022-01-05,Fees,Digital,4,4
CMP_0001799,CUST_07853,2023-03-14,Fraud,Branch,5,4
CMP_0001800,CUST_07508,2023-12-30,Service,Phone,7,5
CMP_0001801,CUST_02704,2025-01-16,Service,Branch,6,2
CMP_0001803,CUST_06281,2024-12-27,Service,Digital,9,3
CMP_0001805,CUST_00136,2023-12-18,Service,Branch,4,2
CMP_0001807,CUST_05437,2025-10-11,Service,Branch,4,4
CMP_0001809,CUST_08893,2022-08-08,Fees,Branch,5,5
CMP_0001812,CUST_07676,2022-03-30,Fees,Phone,7,5
CMP_0001814,CUST_02419,2022-02-23,Fees,Phone,7,4
CMP_0001823,CUST_06997,2022-02-21,KYC,Digital,8,4
CMP_0001824,CUST_08680,2022-04-02,Fees,Digital,55,1
CMP_0001825,CUST_09989,2024-03-26,Fraud,Digital,2,4
CMP_0001830,CUST_06160,2025-03-18,Fees,Phone,5,2
CMP_0001834,CUST_03120,2022-07-30,Fees,Digital,11,5
CMP_0001835,CUST_07012,2023-06-01,Service,Phone,6,3
CMP_0001838,CUST_05948,2023-03-01,Service,Branch,7,4
CMP_0001846,CUST_00944,2023-09-08,Service,Phone,4,5
CMP_0001847,CUST_04896,2023-01-23,KYC,Phone,15,4
CMP_0001853,CUST_00009,2024-01-28,Fees,Branch,2,3
CMP_0001856,CUST_02448,2025-10-21,Service,Digital,6,5
CMP_0001857,CUST_03181,2022-06-08,Fraud,Digital,2,4
CMP_0001858,CUST_07573,2022-05-27,Service,Branch,11,3
CMP_0001860,CUST_00414,2022-02-27,KYC,Phone,2,4
CMP_0001863,CUST_04756,2023-06-12,Fees,Digital,8,3
CMP_0001866,CUST_09344,2022-07-19,Fraud,Digital,9,4
CMP_0001867,CUST_01655,2023-03-10,Service,Branch,4,5
CMP_0001870,CUST_07099,2023-08-22,Fees,Digital,2,5
CMP_0001871,CUST_00045,2022-01-26,Fees,Phone,5,4
CMP_0001872,CUST_05197,2024-11-12,Service,Digital,2,4
CMP_0001874,CUST_04189,2023-04-06,Service,Branch,3,3
CMP_0001877,CUST_03134,2024-07-27,Service,Branch,5,2
CMP_0001879,CUST_07163,2022-03-24,Service,Digital,1,2
CMP_0001882,CUST_08568,2024-02-03,Fees,Branch,12,5
CMP_0001884,CUST_06477,2022-01-12,Service,Branch,2,3
CMP_0001889,CUST_05574,2022-12-05,KYC,Phone,2,3
CMP_0001891,CUST_09874,2023-07-14,Service,Digital,8,5
CMP_0001900,CUST_07282,2022-07-26,Fees,Digital,3,4
CMP_0001903,CUST_08346,2022-06-04,Service,Digital,3,5
CMP_0001905,CUST_07556,2023-10-12,Service,Phone,5,4
CMP_0001906,CUST_04986,2025-07-22,Fees,Digital,3,3
CMP_0001907,CUST_09969,2024-12-12,Service,Digital,3,2
CMP_0001909,CUST_01443,2023-11-20,KYC,Phone,3,3
CMP_0001911,CUST_01647,2023-04-04,Service,Branch,1,3
CMP_0001913,CUST_08820,2023-02-26,Fees,Phone,2,5
CMP_0001917,CUST_04506,2026-03-19,Fees,Digital,8,5
CMP_0001918,CUST_03710,2023-05-25,Fees,Digital,2,5
CMP_0001924,CUST_03464,2025-06-05,Fees,Phone,6,5
CMP_0001925,CUST_05730,2026-04-24,Service,Branch,5,5
CMP_0001927,CUST_00579,2022-10-12,Fees,Branch,2,3
CMP_0001929,CUST_04742,2022-02-13,Fees,Phone,19,4
CMP_0001930,CUST_00069,2022-12-30,Fees,Branch,5,5
CMP_0001931,CUST_09659,2023-09-15,Service,Phone,6,2
CMP_0001933,CUST_04380,2024-03-10,Service,Branch,5,3
CMP_0001934,CUST_00562,2022-05-31,Fees,Branch,5,4
CMP_0001937,CUST_01600,2023-04-29,Service,Digital,4,4
CMP_0001947,CUST_08420,2023-07-29,Fraud,Phone,2,4
CMP_0001950,CUST_07742,2022-07-10,Fees,Phone,4,4
CMP_0001952,CUST_09289,2023-11-14,Fees,Branch,20,3
CMP_0001954,CUST_04463,2022-05-25,Fraud,Branch,2,5
CMP_0001955,CUST_04995,2022-07-20,Service,Branch,10,5
CMP_0001958,CUST_09193,2023-02-13,Fees,Phone,2,3
CMP_0001961,CUST_03231,2025-03-17,KYC,Phone,11,3
CMP_0001963,CUST_04792,2023-02-28,Fees,Phone,8,5
CMP_0001964,CUST_09074,2023-06-29,Fees,Digital,3,3
CMP_0001965,CUST_09135,2025-04-09,Service,Phone,4,3
CMP_0001968,CUST_00521,2024-02-11,Service,Phone,10,5
CMP_0001970,CUST_00114,2023-11-20,Fees,Phone,14,2
CMP_0001971,CUST_05920,2023-10-24,Service,Digital,9,5
CMP_0001973,CUST_08885,2024-04-24,Fees,Phone,15,4
CMP_0001976,CUST_02352,2024-02-18,Fees,Branch,5,3
CMP_0001977,CUST_04527,2024-07-08,Service,Phone,1,5
CMP_0001979,CUST_03527,2024-08-18,Service,Digital,2,5
CMP_0001984,CUST_06531,2022-11-21,Fees,Digital,1,4
CMP_0001987,CUST_06339,2023-04-25,Fees,Digital,5,2
CMP_0001990,CUST_10121,2024-06-27,Fees,Phone,1,4
CMP_0001996,CUST_05534,2022-08-15,Fees,Branch,4,5
CMP_0001997,CUST_07419,2022-11-20,Fees,Digital,17,5
CMP_0002003,CUST_08586,2023-03-22,Fees,Digital,6,3
CMP_0002005,CUST_00083,2022-09-18,Fees,Digital,3,5
CMP_0002006,CUST_04376,2024-04-21,Service,Branch,1,4
CMP_0002007,CUST_03367,2024-11-13,Fees,Phone,4,3
CMP_0002009,CUST_00339,2022-09-22,Service,Phone,13,3
CMP_0002011,CUST_06281,2024-10-06,Service,Branch,9,4
CMP_0002012,CUST_08557,2022-06-28,Fees,Branch,7,3
CMP_0002013,CUST_09239,2023-06-27,Fraud,Digital,9,4
CMP_0002016,CUST_06496,2023-03-10,Service,Phone,2,5
CMP_0002017,CUST_06374,2023-08-10,KYC,Phone,10,5
CMP_0002019,CUST_07817,2023-08-11,Fees,Phone,11,4
