Txn_ID,Account_ID,Txn_Date,Txn_Type,Amount,Channel,Merchant_Category
TXN_00034848,ACC_9999,2025-03-03,Credit,8385.95,UPI,Transfer
TXN_00034884,ACC_9999,2025-01-24,Credit,8091.82,UPI,Investment
TXN_00034971,ACC_9999,2026-06-28,Debit,1524.13,UPI,Investment
TXN_00035042,ACC_9999,2024-07-26,Debit,1860.78,UPI,Education
TXN_00035140,ACC_9999,2023-03-30,Debit,1180.15,UPI,Investment
TXN_00035223,ACC_9999,2023-07-05,Debit,558.04,Branch,Salary
TXN_00035303,ACC_9999,2024-09-28,Debit,1323.12,NetBanking,Dining
TXN_00035335,ACC_9999,2023-06-09,Credit,6681.42,UPI,Retail
TXN_00035999,ACC_9999,2023-03-31,Debit,18485.89,UPI,Investment
TXN_00036104,ACC_9999,2024-04-08,Debit,8493.53,UPI,Utilities
TXN_00036132,ACC_9999,2024-05-23,Debit,10319.88,Branch,Utilities
TXN_00036328,ACC_9999,2024-03-18,Debit,2048.68,ATM,Retail
TXN_00036331,ACC_9999,2022-07-08,Credit,1516.35,NetBanking,Retail
TXN_00036393,ACC_9999,2022-02-11,Debit,245.68,UPI,Investment
TXN_00036403,ACC_9999,2022-08-10,Debit,2762.0,ATM,Transfer
TXN_00036460,ACC_9999,2024-10-23,Credit,1790.98,UPI,Healthcare
TXN_00036611,ACC_9999,2024-12-04,Debit,4749.36,UPI,Dining
TXN_00036617,ACC_9999,2023-11-22,Credit,8781.27,NetBanking,Travel
TXN_00036623,ACC_9999,2023-02-14,Debit,7479.53,UPI,Travel
TXN_00036633,ACC_9999,2026-07-03,Debit,3592.25,ATM,Dining
TXN_00036780,ACC_9999,2022-10-04,Debit,5892.82,ATM,Utilities
TXN_00036815,ACC_9999,2022-08-06,Credit,11585.65,UPI,Other
TXN_00036846,ACC_9999,2025-09-17,Debit,29953.72,UPI,Healthcare
TXN_00036851,ACC_9999,2022-11-10,Credit,12405.91,NetBanking,Dining
TXN_00036866,ACC_9999,2021-06-13,Debit,1298.64,UPI,Other
TXN_00036955,ACC_9999,2022-02-18,Credit,6815.22,NetBanking,Investment
TXN_00036991,ACC_9999,2024-12-31,Credit,6061.97,UPI,Other
TXN_00037012,ACC_9999,2021-07-28,Credit,2139.12,NetBanking,Utilities
TXN_00037085,ACC_9999,2023-07-26,Debit,9828.82,ATM,Retail
TXN_00037130,ACC_9999,2021-12-02,Credit,2834.36,ATM,Other
TXN_00037261,ACC_9999,2021-09-16,Debit,1669.39,ATM,Dining
TXN_00037264,ACC_9999,2024-09-16,Debit,6020.72,NetBanking,Investment
TXN_00037346,ACC_9999,2026-05-07,Debit,33079.97,UPI,Utilities
TXN_00037350,ACC_9999,2021-02-26,Credit,27908.09,NetBanking,Healthcare
TXN_00037648,ACC_9999,2022-03-03,Credit,1196.65,Branch,Travel
TXN_00037723,ACC_9999,2022-03-10,Debit,888.91,NetBanking,Education
TXN_00037751,ACC_9999,2026-05-04,Credit,19130.76,NetBanking,Healthcare
TXN_00037820,ACC_9999,2024-12-22,Debit,4100.34,UPI,Travel
TXN_00038030,ACC_9999,2023-05-26,Credit,3511.9,NetBanking,Transfer
TXN_00038041,ACC_9999,2024-08-14,Debit,15581.82,UPI,Travel
TXN_00038139,ACC_9999,2025-10-17,Credit,633.02,UPI,Salary
TXN_00038190,ACC_9999,2023-01-22,Credit,6976.57,ATM,Utilities
TXN_00038433,ACC_9999,2021-01-18,Credit,2622.9,UPI,Education
TXN_00038494,ACC_9999,2023-05-05,Credit,18424.25,NetBanking,Retail
TXN_00038499,ACC_9999,2025-02-14,Credit,5521.46,NetBanking,Investment
TXN_00038523,ACC_9999,2021-03-07,Credit,8153.23,UPI,Education
TXN_00038584,ACC_9999,2021-11-06,Credit,22397.53,UPI,Healthcare
TXN_00038697,ACC_9999,2026-04-14,Debit,1289.28,NetBanking,Utilities
TXN_00038737,ACC_9999,2026-07-24,Debit,6559.04,UPI,Retail
TXN_00038848,ACC_9999,2026-05-25,Credit,21096.83,NetBanking,Retail
TXN_00038860,ACC_9999,2024-11-04,Credit,13722.29,ATM,Transfer
TXN_00038891,ACC_9999,2021-01-22,Debit,640.7,UPI,Transfer
TXN_00039197,ACC_9999,2025-08-04,Debit,10288.97,Branch,Dining
TXN_00039210,ACC_9999,2025-12-14,Debit,1573.91,NetBanking,Investment
TXN_00039250,ACC_9999,2025-08-24,Credit,3466.55,UPI,Other
TXN_00039350,ACC_9999,2022-09-12,Credit,8800.36,UPI,Dining
TXN_00039385,ACC_9999,2022-04-30,Debit,15614.5,NetBanking,Other
TXN_00039609,ACC_9999,2025-10-04,Debit,3234.94,NetBanking,Salary
TXN_00039738,ACC_9999,2022-04-22,Debit,12333.43,UPI,Utilities
TXN_00039785,ACC_9999,2021-03-12,Debit,2294.46,UPI,Healthcare
TXN_00040058,ACC_9999,2024-01-09,Debit,2978.32,NetBanking,Retail
TXN_00040242,ACC_9999,2023-04-02,Debit,9569.3,ATM,Transfer
TXN_00040302,ACC_9999,2024-05-24,Debit,7423.92,Branch,Education
TXN_00040460,ACC_9999,2025-02-09,Credit,3120.16,UPI,Salary
TXN_00040491,ACC_9999,2023-12-25,Debit,1531.68,NetBanking,Salary
TXN_00040810,ACC_9999,2025-08-03,Credit,18526.7,Branch,Transfer
TXN_00040842,ACC_9999,2023-12-24,Debit,6318.48,UPI,Travel
TXN_00040886,ACC_9999,2024-09-11,Debit,5180.2,UPI,Utilities
TXN_00040998,ACC_9999,2022-05-06,Credit,8625.32,NetBanking,Travel
TXN_00041048,ACC_9999,2026-05-07,Credit,10912.7,UPI,Salary
TXN_00041064,ACC_9999,2023-05-28,Credit,17506.51,Branch,Retail
TXN_00041112,ACC_9999,2025-01-03,Credit,7207.24,UPI,Dining
TXN_00041390,ACC_9999,2025-08-11,Debit,906.25,UPI,Dining
TXN_00041561,ACC_9999,2025-07-17,Credit,2782.85,ATM,Other
TXN_00041640,ACC_9999,2022-02-22,Credit,6308.7,NetBanking,Other
TXN_00041654,ACC_9999,2026-05-13,Debit,12149.97,ATM,Utilities
TXN_00041999,ACC_9999,2022-06-13,Credit,47906.72,NetBanking,Healthcare
TXN_00042004,ACC_9999,2023-02-04,Debit,3052.71,ATM,Transfer
TXN_00042040,ACC_9999,2025-02-12,Debit,10708.89,UPI,Salary
TXN_00042108,ACC_9999,2025-09-20,Credit,3002.35,ATM,Travel
TXN_00042117,ACC_9999,2022-05-07,Debit,1921.97,NetBanking,Retail
TXN_00042160,ACC_9999,2024-08-12,Debit,432.98,Branch,Other
TXN_00042448,ACC_9999,2025-04-30,Debit,6398.72,UPI,Salary
TXN_00042461,ACC_9999,2023-12-14,Credit,133955.06,ATM,Salary
TXN_00042483,ACC_9999,2021-09-01,Debit,2020.48,UPI,Transfer
TXN_00042773,ACC_9999,2024-02-25,Debit,16285.5,UPI,Investment
TXN_00042863,ACC_9999,2025-06-12,Debit,1379.53,ATM,Travel
TXN_00043019,ACC_9999,2024-09-20,Credit,17939.42,UPI,Salary
TXN_00043030,ACC_9999,2021-10-15,Credit,4985.39,ATM,Retail
TXN_00043292,ACC_9999,2022-03-06,Debit,3286.59,ATM,Travel
TXN_00043376,ACC_9999,2021-11-27,Debit,2844.73,ATM,Salary
TXN_00043388,ACC_9999,2024-08-15,Debit,198.26,UPI,Education
TXN_00043544,ACC_9999,2022-08-12,Credit,32042.97,UPI,Transfer
TXN_00043607,ACC_9999,2021-04-07,Credit,1203.87,UPI,Dining
TXN_00043782,ACC_9999,2026-07-29,Debit,2395.42,UPI,Travel
TXN_00043965,ACC_9999,2026-05-23,Credit,2869.61,NetBanking,Travel
TXN_00044012,ACC_9999,2023-12-09,Debit,5021.23,NetBanking,Retail
TXN_00044170,ACC_9999,2025-02-08,Credit,1311.44,Branch,Healthcare
TXN_00044236,ACC_9999,2025-09-07,Debit,1600.21,NetBanking,Transfer
TXN_00044340,ACC_9999,2021-08-21,Credit,2586.14,Branch,Dining
TXN_00044406,ACC_9999,2026-04-28,Debit,3056.6,Branch,Healthcare
TXN_00044420,ACC_9999,2021-11-01,Credit,3731.92,NetBanking,Retail
TXN_00044654,ACC_9999,2023-09-19,Credit,8204.01,UPI,Dining
TXN_00044765,ACC_9999,2025-05-12,Credit,6545.5,ATM,Salary
TXN_00044802,ACC_9999,2025-04-07,Debit,632.54,UPI,Investment
TXN_00044903,ACC_9999,2025-12-02,Credit,3227.34,UPI,Education
TXN_00045014,ACC_9999,2022-04-01,Credit,14497.84,NetBanking,Dining
TXN_00045022,ACC_9999,2021-04-19,Credit,4024.17,UPI,Travel
TXN_00045088,ACC_9999,2023-01-25,Credit,1435.81,NetBanking,Travel
TXN_00045168,ACC_9999,03/15/2026,Debit,448.7,UPI,Healthcare
TXN_00045192,ACC_9999,2022-07-22,Debit,1319.38,UPI,Travel
TXN_00045222,ACC_9999,2024-05-01,Debit,331.69,NetBanking,Healthcare
TXN_00045454,ACC_9999,2023-05-02,Debit,834.87,ATM,Education
TXN_00045471,ACC_9999,2025-03-10,Credit,3894.92,ATM,Transfer
TXN_00045476,ACC_9999,2025-06-13,Debit,871.48,UPI,Transfer
TXN_00045480,ACC_9999,2021-11-02,Credit,2335.69,Branch,Investment
TXN_00045769,ACC_9999,2024-08-11,Credit,3932.59,NetBanking,Utilities
TXN_00045824,ACC_9999,2021-12-16,Debit,5546.01,ATM,Retail
TXN_00045854,ACC_9999,2023-12-23,Credit,17375.15,UPI,Utilities
TXN_00045971,ACC_9999,2022-12-04,Debit,1696.85,Branch,Education
TXN_00045974,ACC_9999,2023-09-19,Debit,7436.35,Branch,Investment
TXN_00046125,ACC_9999,2025-01-28,Debit,3024.91,UPI,Salary
TXN_00046141,ACC_9999,2022-02-21,Debit,337.18,UPI,Investment
TXN_00046164,ACC_9999,2026-01-20,Debit,8915.24,UPI,Travel
TXN_00046190,ACC_9999,2022-08-09,Credit,3515.06,ATM,Investment
TXN_00046261,ACC_9999,2021-08-29,Credit,1353.08,UPI,Investment
TXN_00046287,ACC_9999,2023-06-06,Credit,36718.56,ATM,Dining
TXN_00046334,ACC_9999,2026-02-03,Credit,5213.98,ATM,Investment
TXN_00046539,ACC_9999,2022-12-16,Debit,4537.88,Branch,Investment
TXN_00046616,ACC_9999,2021-04-18,Debit,8206.73,Branch,Retail
TXN_00046671,ACC_9999,2023-01-18,Credit,11961.68,UPI,Transfer
TXN_00046724,ACC_9999,2025-07-29,Debit,2492.72,NetBanking,Investment
TXN_00047017,ACC_9999,2022-03-07,Debit,1120.8,ATM,Dining
TXN_00047180,ACC_9999,2022-09-03,Credit,18179.07,Branch,Retail
TXN_00047236,ACC_9999,2023-04-02,Credit,2817.46,UPI,Other
TXN_00047260,ACC_9999,2023-08-30,Debit,626.77,NetBanking,Travel
TXN_00047277,ACC_9999,2025-08-10,Credit,3054.42,Branch,Travel
TXN_00047399,ACC_9999,2026-04-27,Credit,2527.65,Branch,Education
TXN_00047880,ACC_9999,2025-11-01,Credit,38783.61,NetBanking,Utilities
TXN_00047907,ACC_9999,2026-04-04,Debit,3532.75,UPI,Retail
TXN_00048033,ACC_9999,2026-05-19,Credit,1873.37,UPI,Education
TXN_00048207,ACC_9999,2021-09-18,Credit,5907.81,NetBanking,Other
TXN_00048213,ACC_9999,2023-11-11,Credit,1905.88,NetBanking,Other
TXN_00048361,ACC_9999,2023-03-04,Credit,3636.99,NetBanking,Travel
TXN_00048598,ACC_9999,2021-11-21,Debit,2605.46,ATM,Utilities
TXN_00048709,ACC_9999,2022-02-13,Credit,7117.16,ATM,Education
TXN_00048880,ACC_9999,2022-01-28,Credit,1309.08,NetBanking,Other
TXN_00049071,ACC_9999,2022-08-17,Debit,5417.43,NetBanking,Travel
TXN_00049192,ACC_9999,2022-11-28,Debit,2297.11,NetBanking,Other
TXN_00049219,ACC_9999,2025-09-06,Credit,1104.04,Branch,Dining
TXN_00049298,ACC_9999,2025-12-20,Debit,10247.82,UPI,Utilities
TXN_00049320,ACC_9999,2025-09-11,Credit,1504.16,NetBanking,Utilities
TXN_00049442,ACC_9999,2021-12-10,Credit,1396.23,Branch,Transfer
TXN_00049521,ACC_9999,2024-04-29,Credit,1948.85,ATM,Salary
TXN_00049580,ACC_9999,2021-05-29,Debit,3609.33,UPI,Education
TXN_00049823,ACC_9999,2026-03-14,Credit,3249.18,NetBanking,Transfer
TXN_00049990,ACC_9999,2021-01-11,Credit,21008.49,NetBanking,Investment
TXN_00050075,ACC_9999,2026-05-14,Debit,854.03,ATM,Other
TXN_00050101,ACC_9999,2022-10-18,Credit,4310.77,NetBanking,Other
TXN_00050176,ACC_9999,2021-12-27,Debit,7042.17,ATM,Transfer
TXN_00050262,ACC_9999,2022-11-12,Credit,2906.24,UPI,Healthcare
TXN_00050299,ACC_9999,2022-02-28,Debit,2342.03,UPI,Transfer
TXN_00050332,ACC_9999,2022-04-15,Debit,7611.3,NetBanking,Utilities
TXN_00050334,ACC_9999,2026-02-17,Debit,1052.92,NetBanking,Education
TXN_00050382,ACC_9999,2026-03-04,Credit,5657.51,NetBanking,Utilities
TXN_00050498,ACC_9999,2024-04-02,Debit,6187.76,NetBanking,Dining
TXN_00050846,ACC_9999,2026-07-09,Credit,1755.41,NetBanking,Education
TXN_00051046,ACC_9999,2022-07-10,Credit,2160.14,UPI,Retail
TXN_00051054,ACC_9999,2021-06-18,Debit,18567.38,NetBanking,Education
TXN_00051092,ACC_9999,2024-10-01,Debit,10393.7,NetBanking,Education
TXN_00051165,ACC_9999,2022-01-27,Debit,8360.58,Branch,Other
TXN_00051467,ACC_9999,2025-01-25,Credit,7327.71,UPI,Dining
TXN_00051526,ACC_9999,2021-01-03,Debit,1400.5,ATM,Dining
TXN_00051890,ACC_9999,2022-03-26,Debit,9878.7,ATM,Investment
TXN_00051913,ACC_9999,2021-12-03,Debit,1732.18,UPI,Education
TXN_00052063,ACC_9999,2024-05-22,Debit,2251.85,UPI,Utilities
TXN_00052107,ACC_9999,2024-09-15,Credit,9254.47,NetBanking,Investment
TXN_00052206,ACC_9999,2021-01-06,Debit,797.02,UPI,Transfer
TXN_00052214,ACC_9999,2026-01-06,Debit,2368.01,UPI,Dining
TXN_00052266,ACC_9999,2023-12-18,Credit,3665.38,Branch,Salary
TXN_00052366,ACC_9999,2021-05-13,Debit,2730.12,NetBanking,Travel
TXN_00052380,ACC_9999,2026-02-07,Debit,367.11,ATM,Investment
TXN_00052394,ACC_9999,2025-04-02,Debit,4442.01,NetBanking,Dining
TXN_00052427,ACC_9999,2024-06-16,Debit,18072.85,ATM,Healthcare
TXN_00052444,ACC_9999,2026-01-20,Credit,3064.4,NetBanking,Transfer
TXN_00052532,ACC_9999,2022-12-11,Credit,9057.32,UPI,Salary
TXN_00052612,ACC_9999,2022-05-29,Credit,4915.94,ATM,Education
TXN_00052657,ACC_9999,2023-01-03,Debit,2844.92,UPI,Healthcare
TXN_00052683,ACC_9999,2024-12-04,Debit,703.75,NetBanking,Travel
TXN_00052730,ACC_9999,2021-03-13,Debit,4245.3,ATM,Transfer
TXN_00052739,ACC_9999,2022-10-17,Debit,11627.78,Branch,Retail
TXN_00052822,ACC_9999,2021-06-18,Credit,17126.4,NetBanking,Other
TXN_00052828,ACC_9999,2026-08-11,Credit,11447.88,NetBanking,Utilities
TXN_00052880,ACC_9999,2026-07-28,Debit,243.36,NetBanking,Retail
TXN_00052921,ACC_9999,2025-02-24,Debit,2274.99,NetBanking,Education
TXN_00052954,ACC_9999,2026-07-25,Debit,6186.56,UPI,Salary
TXN_00052993,ACC_9999,2024-08-12,Credit,1287.4,UPI,Education
TXN_00053011,ACC_9999,2025-08-09,Debit,7059.32,NetBanking,Utilities
TXN_00053109,ACC_9999,2026-02-13,Debit,13360.02,UPI,Travel
TXN_00053240,ACC_9999,2021-06-04,Debit,9512.55,ATM,Healthcare
TXN_00053266,ACC_9999,2022-05-16,Credit,6116.4,ATM,Retail
TXN_00053399,ACC_9999,2022-07-02,Credit,5259.09,ATM,Other
TXN_00053440,ACC_9999,2025-09-24,Debit,4636.99,ATM,Healthcare
TXN_00053533,ACC_9999,2025-05-05,Credit,2121.44,NetBanking,Investment
TXN_00053571,ACC_9999,2024-09-05,Debit,5676.56,UPI,Salary
TXN_00053632,ACC_9999,2024-08-24,Debit,3532.32,UPI,Other
TXN_00053672,ACC_9999,2021-08-17,Debit,1443.34,UPI,Dining
TXN_00053746,ACC_9999,2021-06-27,Debit,488.34,UPI,Utilities
TXN_00053845,ACC_9999,2025-08-02,Debit,4664.66,NetBanking,Other
TXN_00054018,ACC_9999,2024-07-26,Credit,3106.91,UPI,Utilities
TXN_00054248,ACC_9999,2021-05-20,Debit,2875.68,UPI,Salary
TXN_00054286,ACC_9999,2025-02-17,Debit,3106.93,NetBanking,Healthcare
TXN_00054397,ACC_9999,2022-02-16,Debit,2735.28,NetBanking,Dining
TXN_00054696,ACC_9999,2024-07-20,Credit,22357.13,UPI,Other
TXN_00054729,ACC_9999,2026-04-20,Credit,2947.25,UPI,Dining
TXN_00054952,ACC_9999,2022-10-23,Debit,4960.67,UPI,Dining
TXN_00055142,ACC_9999,2021-07-27,Debit,29846.46,UPI,Transfer
TXN_00055177,ACC_9999,2024-07-12,Credit,10645.37,UPI,Retail
TXN_00055203,ACC_9999,2022-12-14,Debit,420.23,Branch,Transfer
TXN_00055222,ACC_9999,2026-06-29,Credit,4549.7,UPI,Transfer
TXN_00055223,ACC_9999,2021-09-03,Credit,47615.96,UPI,Salary
TXN_00055297,ACC_9999,2022-03-23,Credit,7345.33,ATM,Investment
TXN_00055325,ACC_9999,2022-06-22,Credit,2915.33,ATM,Utilities
TXN_00055375,ACC_9999,2025-12-17,Debit,1192.98,NetBanking,Transfer
TXN_00055387,ACC_9999,2026-01-26,Debit,4321.99,Branch,Utilities
TXN_00055455,ACC_9999,2025-02-23,Credit,2476.15,ATM,Travel
TXN_00055509,ACC_9999,2021-01-22,Debit,2535.61,UPI,Travel
TXN_00055523,ACC_9999,2023-07-26,Credit,531.72,NetBanking,Utilities
TXN_00055582,ACC_9999,2024-07-21,Debit,17959.85,Branch,Healthcare
TXN_00055587,ACC_9999,2021-02-11,Credit,2353.8,NetBanking,Travel
TXN_00055766,ACC_9999,2024-11-19,Debit,6965.65,ATM,Transfer
TXN_00055790,ACC_9999,2023-11-26,Debit,14209.06,UPI,Other
TXN_00055848,ACC_9999,2021-01-07,Debit,4330.5,ATM,Investment
TXN_00055921,ACC_9999,2025-07-03,Debit,2529.66,UPI,Dining
TXN_00055978,ACC_9999,2025-08-29,Credit,4239.89,NetBanking,Healthcare
TXN_00056136,ACC_9999,2021-01-15,Credit,2371.13,UPI,Other
TXN_00056144,ACC_9999,2026-06-12,Credit,6329.34,UPI,Retail
TXN_00056174,ACC_9999,2025-12-21,Debit,3609.98,ATM,Salary
TXN_00056248,ACC_9999,2022-04-11,Debit,2005.91,UPI,Dining
TXN_00056335,ACC_9999,2025-07-02,Debit,6435.23,UPI,Dining
TXN_00056788,ACC_9999,2021-10-04,Credit,6838.68,Branch,Investment
TXN_00056918,ACC_9999,2023-06-27,Debit,10637.09,NetBanking,Healthcare
TXN_00057045,ACC_9999,2022-06-02,Debit,3566.54,UPI,Investment
TXN_00057077,ACC_9999,2024-02-11,Debit,2633.66,ATM,Other
TXN_00057211,ACC_9999,2021-09-12,Credit,1846.62,NetBanking,Healthcare
TXN_00057212,ACC_9999,2022-06-24,Debit,2904.76,Branch,Investment
TXN_00057215,ACC_9999,2025-10-13,Debit,6700.96,ATM,Transfer
TXN_00057263,ACC_9999,2023-04-16,Debit,8325.36,UPI,Other
TXN_00057578,ACC_9999,05/25/2022,Credit,34070.89,ATM,Other
TXN_00057742,ACC_9999,2021-12-13,Debit,14763.38,NetBanking,Transfer
TXN_00057785,ACC_9999,2022-09-30,Debit,19806.43,UPI,Utilities
TXN_00057891,ACC_9999,2025-09-12,Debit,1089.91,Branch,Education
TXN_00058074,ACC_9999,2021-03-04,Credit,1793.59,ATM,Utilities
TXN_00058222,ACC_9999,2026-06-22,Debit,457.9,UPI,Education
TXN_00058542,ACC_9999,2021-11-18,Debit,3059.58,ATM,Dining
TXN_00058572,ACC_9999,2023-12-14,Credit,3462.08,NetBanking,Education
TXN_00058585,ACC_9999,2025-03-18,Credit,3211.82,UPI,Education
TXN_00058656,ACC_9999,2023-02-19,Debit,1482.17,Branch,Salary
TXN_00058669,ACC_9999,2023-12-31,Debit,502.05,Branch,Salary
TXN_00058937,ACC_9999,2021-01-18,Debit,2288.03,NetBanking,Healthcare
TXN_00058991,ACC_9999,2025-10-06,Credit,26075.72,NetBanking,Utilities
TXN_00059091,ACC_9999,2026-03-07,Debit,4519.57,UPI,Education
TXN_00059119,ACC_9999,2023-05-12,Credit,1544.45,UPI,Investment
TXN_00059293,ACC_9999,2025-09-30,Debit,23353.85,NetBanking,Education
TXN_00059423,ACC_9999,2026-06-19,Debit,1245.42,ATM,Investment
TXN_00059712,ACC_9999,2025-05-09,Debit,347.18,UPI,Other
TXN_00059774,ACC_9999,2024-04-08,Debit,1880.88,Branch,Dining
TXN_00059826,ACC_9999,2021-05-21,Debit,1876.33,UPI,Healthcare
TXN_00059885,ACC_9999,2024-11-14,Debit,11767.07,NetBanking,Retail
TXN_00059920,ACC_9999,2022-02-25,Debit,247.45,NetBanking,Other
TXN_00060158,ACC_9999,2022-03-19,Credit,1643.28,UPI,Dining
TXN_00060516,ACC_9999,2021-06-17,Credit,738.48,NetBanking,Dining
TXN_00060546,ACC_9999,2021-11-04,Credit,715.73,UPI,Dining
TXN_00060693,ACC_9999,2025-09-15,Debit,977.09,ATM,Utilities
TXN_00060708,ACC_9999,2024-05-29,Credit,18043.59,UPI,Other
TXN_00060793,ACC_9999,2024-02-20,Credit,4355.1,NetBanking,Investment
TXN_00060799,ACC_9999,2022-01-24,Debit,1381.75,ATM,Transfer
TXN_00060815,ACC_9999,2023-04-20,Debit,3848.08,Branch,Other
TXN_00061014,ACC_9999,2022-02-18,Credit,6257.52,ATM,Investment
TXN_00061060,ACC_9999,2024-10-01,Debit,4916.18,ATM,Dining
TXN_00061075,ACC_9999,2021-06-20,Debit,1544.7,UPI,Dining
TXN_00061229,ACC_9999,2022-01-16,Debit,10783.96,UPI,Other
TXN_00061447,ACC_9999,2022-06-26,Debit,9685.64,ATM,Travel
TXN_00061472,ACC_9999,2022-08-03,Credit,1658.84,NetBanking,Other
TXN_00061495,ACC_9999,2023-07-11,Credit,3183.27,UPI,Other
TXN_00061685,ACC_9999,2024-07-01,Debit,12392.74,UPI,Transfer
TXN_00061725,ACC_9999,2025-02-19,Credit,4058.77,Branch,Utilities
TXN_00061915,ACC_9999,2021-12-28,Debit,12625.76,ATM,Salary
TXN_00061968,ACC_9999,2021-12-18,Debit,4032.78,UPI,Transfer
TXN_00062087,ACC_9999,2023-03-31,Debit,3868.41,NetBanking,Education
TXN_00062104,ACC_9999,2022-01-11,Credit,24169.35,NetBanking,Dining
TXN_00062445,ACC_9999,2023-05-29,Debit,2952.69,UPI,Travel
TXN_00062450,ACC_9999,2024-05-19,Credit,1589.9,UPI,Utilities
TXN_00062452,ACC_9999,2022-12-05,Debit,15078.91,UPI,Education
TXN_00062454,ACC_9999,2024-01-19,Debit,1990.68,UPI,Investment
TXN_00062588,ACC_9999,2021-06-18,Credit,6469.08,ATM,Utilities
TXN_00062721,ACC_9999,2026-02-17,Debit,1352.12,NetBanking,Healthcare
TXN_00062878,ACC_9999,2022-09-11,Credit,4532.08,ATM,Retail
TXN_00063167,ACC_9999,2023-02-27,Credit,9788.69,NetBanking,Retail
TXN_00063182,ACC_9999,2021-10-28,Debit,759.63,NetBanking,Utilities
TXN_00063218,ACC_9999,2023-06-10,Credit,6516.81,UPI,Travel
TXN_00063479,ACC_9999,2022-06-16,Debit,2024.46,NetBanking,Healthcare
TXN_00063496,ACC_9999,2025-06-24,Credit,21815.47,Branch,Investment
TXN_00063556,ACC_9999,2025-09-16,Debit,8860.24,UPI,Investment
TXN_00063609,ACC_9999,2023-02-24,Credit,2316.46,UPI,Retail
TXN_00063710,ACC_9999,2021-10-06,Credit,14539.79,UPI,Dining
TXN_00063854,ACC_9999,2026-05-27,Debit,4136.22,NetBanking,Utilities
TXN_00063903,ACC_9999,2022-07-22,Debit,3058.28,Branch,Other
TXN_00063952,ACC_9999,2022-08-21,Debit,3942.25,UPI,Dining
TXN_00064170,ACC_9999,2021-09-27,Debit,4815.82,NetBanking,Dining
TXN_00064185,ACC_9999,2021-06-30,Debit,15577.2,UPI,Salary
TXN_00064233,ACC_9999,2022-03-30,Credit,18687.91,NetBanking,Retail
TXN_00064275,ACC_9999,2024-12-20,Debit,7564.14,UPI,Salary
TXN_00064380,ACC_9999,2021-02-13,Debit,3297.24,UPI,Utilities
TXN_00064489,ACC_9999,2021-11-16,Debit,5345.63,Branch,Dining
TXN_00064627,ACC_9999,2023-12-24,Debit,1595.5,NetBanking,Salary
TXN_00064794,ACC_9999,2024-07-28,Credit,1615.03,ATM,Dining
TXN_00064879,ACC_9999,2021-11-11,Credit,152.58,Branch,Transfer
TXN_00065113,ACC_9999,2024-02-08,Debit,26630.88,NetBanking,Travel
TXN_00065319,ACC_9999,2023-06-30,Debit,2427.86,NetBanking,Retail
TXN_00065540,ACC_9999,2022-01-05,Debit,1189.67,Branch,Transfer
TXN_00065548,ACC_9999,2025-02-23,Debit,13247.41,ATM,Investment
TXN_00065599,ACC_9999,2021-12-25,Credit,1952.59,NetBanking,Travel
TXN_00065618,ACC_9999,2022-06-11,Credit,3447.21,UPI,Healthcare
TXN_00065696,ACC_9999,2022-04-20,Debit,3905.28,UPI,Retail
TXN_00065929,ACC_9999,2024-01-20,Debit,4847.39,ATM,Travel
TXN_00066158,ACC_9999,2024-02-22,Debit,4249.29,NetBanking,Healthcare
TXN_00066177,ACC_9999,2022-01-31,Credit,5701.21,ATM,Salary
TXN_00066196,ACC_9999,2023-05-13,Credit,1228.6,UPI,Transfer
TXN_00066251,ACC_9999,2022-01-21,Debit,5870.03,NetBanking,Utilities
TXN_00066313,ACC_9999,2021-07-18,Debit,14040.54,UPI,Utilities
TXN_00066390,ACC_9999,2022-08-23,Debit,199.17,NetBanking,Investment
TXN_00066398,ACC_9999,2026-01-12,Debit,19771.98,NetBanking,Travel
TXN_00066424,ACC_9999,2023-02-08,Credit,3111.56,ATM,Other
TXN_00066471,ACC_9999,2023-11-09,Debit,3925.61,NetBanking,Retail
TXN_00066489,ACC_9999,2022-11-29,Debit,2889.71,ATM,Salary
TXN_00066643,ACC_9999,2025-08-26,Debit,619.67,Branch,Education
TXN_00066663,ACC_9999,2024-07-04,Debit,907.08,NetBanking,Dining
TXN_00066668,ACC_9999,2021-03-24,Debit,15641.83,UPI,Retail
TXN_00066747,ACC_9999,2024-10-02,Debit,9662.5,Branch,Transfer
TXN_00067416,ACC_9999,2026-06-11,Debit,2840.94,UPI,Salary
TXN_00067534,ACC_9999,2021-12-06,Debit,35510.96,NetBanking,Healthcare
TXN_00067594,ACC_9999,2024-05-08,Debit,953.75,UPI,Utilities
TXN_00067602,ACC_9999,2022-02-27,Debit,1492.88,UPI,Salary
TXN_00067959,ACC_9999,2026-03-20,Debit,10186.58,Branch,Transfer
TXN_00068378,ACC_9999,2022-06-01,Credit,2757.23,UPI,Investment
TXN_00068503,ACC_9999,2024-08-08,Credit,11840.55,UPI,Investment
TXN_00068517,ACC_9999,2024-01-25,Credit,525.24,ATM,Travel
TXN_00068573,ACC_9999,2023-11-27,Debit,1695.91,Branch,Retail
TXN_00068908,ACC_9999,2022-03-24,Debit,1451.41,NetBanking,Travel
TXN_00069009,ACC_9999,2021-09-06,Debit,1640.68,UPI,Education
