Txn_ID,Account_ID,Txn_Date,Txn_Type,Amount,Channel,Merchant_Category
TXN_00021755,ACC_007271,01/06/2021,Credit,4115.45,UPI,Transfer
TXN_00021767,ACC_008165,08/12/2021,Credit,12758.96,NetBanking,Healthcare
TXN_00021839,ACC_008958,08/07/2023,Debit,15447.8,UPI,Travel
TXN_00021870,ACC_011881,12/07/2025,Credit,11268.62,ATM,Investment
TXN_00021885,ACC_003744,12/07/2021,Debit,21467.55,NetBanking,Other
TXN_00021896,ACC_004775,05/01/2022,Debit,6393.34,Branch,Investment
TXN_00021905,ACC_007190,05/10/2021,Debit,7033.16,UPI,Education
TXN_00021942,ACC_009335,06/21/2026,Debit,2284.1,UPI,Transfer
TXN_00021977,ACC_009774,03/03/2024,Debit,13084.0,UPI,Investment
TXN_00022031,ACC_003816,12/25/2025,Credit,7138.94,ATM,Other
TXN_00022122,ACC_001848,10/19/2023,Debit,4038.2,ATM,Utilities
TXN_00022210,ACC_005686,04/02/2025,Debit,24065.24,UPI,Retail
TXN_00022229,ACC_013223,06/21/2026,Credit,7524.09,Branch,Investment
TXN_00022295,ACC_007239,07/21/2026,Debit,1852.49,UPI,Transfer
TXN_00022344,ACC_006085,02/23/2025,Credit,16099.79,UPI,Retail
TXN_00022385,ACC_003445,07/15/2022,Debit,2887.93,UPI,Dining
TXN_00022497,ACC_003690,04/16/2021,Credit,3270.68,ATM,Utilities
TXN_00022515,ACC_005167,07/28/2026,Credit,1501.75,NetBanking,Investment
TXN_00022600,ACC_012774,08/14/2022,Credit,5738.82,UPI,Healthcare
TXN_00022655,ACC_009152,10/10/2021,Credit,10518.47,UPI,Transfer
TXN_00022697,ACC_005417,06/13/2021,Credit,550.66,NetBanking,Investment
TXN_00022703,ACC_006267,08/26/2022,Debit,1442.21,NetBanking,Utilities
TXN_00022706,ACC_010104,05/26/2025,Credit,4000.12,NetBanking,Investment
TXN_00022810,ACC_004331,09/06/2023,Debit,690.61,UPI,Salary
TXN_00022878,ACC_012984,10/03/2022,Credit,3965.97,UPI,Transfer
TXN_00022910,ACC_001411,08/16/2025,Debit,12141.41,Branch,Travel
TXN_00022923,ACC_010133,10/16/2025,Credit,466.38,UPI,Dining
TXN_00023257,ACC_011433,06/08/2021,Debit,4791.42,NetBanking,Salary
TXN_00023271,ACC_001373,01/12/2023,Credit,6391.93,UPI,Transfer
TXN_00023342,ACC_011268,12/02/2024,Credit,800.99,UPI,Education
TXN_00023470,ACC_007077,09/05/2023,Debit,1249.92,UPI,Utilities
TXN_00023562,ACC_011525,08/16/2024,Debit,3859.95,UPI,Dining
TXN_00023569,ACC_010603,02/08/2021,Credit,8598.31,UPI,Transfer
TXN_00023895,ACC_009041,05/23/2025,Credit,7317.78,Branch,Salary
TXN_00023917,ACC_9999,07/12/2022,Credit,17179.92,UPI,Retail
TXN_00023940,ACC_007734,12/30/2025,Credit,2933.19,ATM,Investment
TXN_00023947,ACC_005626,09/29/2024,Debit,3346.52,NetBanking,Healthcare
TXN_00023982,ACC_001389,01/06/2025,Debit,23865.32,UPI,Other
TXN_00024007,ACC_003560,03/01/2025,Debit,1475.66,NetBanking,Retail
TXN_00024021,ACC_004044,11/21/2021,Debit,13047.62,UPI,Travel
TXN_00024025,ACC_008005,12/10/2021,Debit,7691.68,Branch,Retail
TXN_00024151,ACC_007863,06/21/2022,Credit,8084.68,NetBanking,Travel
TXN_00024194,ACC_013835,08/12/2024,Debit,28455.36,ATM,Salary
TXN_00024243,ACC_013704,04/12/2026,Credit,3523.03,UPI,Transfer
TXN_00024329,ACC_004986,12/25/2021,Debit,6535.33,NetBanking,Utilities
TXN_00024442,ACC_013558,03/31/2024,Credit,1407.47,UPI,Healthcare
TXN_00024492,ACC_000243,01/02/2024,Credit,1141.06,UPI,Utilities
TXN_00024502,ACC_003229,11/08/2023,Debit,1503.87,ATM,Healthcare
TXN_00024520,ACC_001745,01/17/2026,Debit,2839.99,UPI,Salary
TXN_00024522,ACC_011066,08/08/2021,Credit,3827.66,NetBanking,Investment
TXN_00024637,ACC_009601,12/28/2025,Debit,3552.0,ATM,Utilities
TXN_00024769,ACC_002589,02/15/2021,Credit,6005.86,UPI,Education
TXN_00024777,ACC_008260,10/01/2021,Debit,1272.78,UPI,Healthcare
TXN_00025021,ACC_013290,10/19/2021,Debit,6287.04,ATM,Retail
TXN_00025048,ACC_004037,07/24/2023,Debit,758.73,ATM,Utilities
TXN_00025119,ACC_008996,04/07/2022,Credit,21340.04,ATM,Dining
TXN_00025132,ACC_008518,06/21/2024,Credit,5427.12,UPI,Utilities
TXN_00025143,ACC_010897,03/23/2022,Credit,3208.66,NetBanking,Investment
TXN_00025166,ACC_004627,11/22/2021,Debit,9542.29,UPI,Utilities
TXN_00025234,ACC_006932,12/12/2025,Credit,8163.84,UPI,Education
TXN_00025257,ACC_002383,09/21/2022,Debit,35254.31,UPI,Education
TXN_00025282,ACC_012354,02/08/2021,Debit,2478.89,ATM,Retail
TXN_00025497,ACC_004405,01/29/2023,Credit,2408.29,ATM,Travel
TXN_00025602,ACC_005844,05/11/2022,Debit,6826.74,NetBanking,Education
TXN_00025739,ACC_001576,06/26/2025,Debit,8249.78,NetBanking,Investment
TXN_00025771,ACC_009383,04/08/2025,Debit,2132.58,NetBanking,Healthcare
TXN_00025825,ACC_009028,02/18/2021,Debit,1432.81,UPI,Investment
TXN_00025925,ACC_003910,10/27/2024,Debit,4542.71,UPI,Healthcare
TXN_00025951,ACC_002782,11/19/2021,Credit,4507.18,NetBanking,Transfer
TXN_00026006,ACC_008821,05/07/2026,Debit,8069.72,NetBanking,Healthcare
TXN_00026033,ACC_012104,02/27/2026,Debit,3817.33,ATM,Salary
TXN_00026045,ACC_002474,03/17/2025,Debit,207.77,Branch,Transfer
TXN_00026073,ACC_012434,07/22/2026,Debit,3583.85,Branch,Dining
TXN_00026098,ACC_9999,08/14/2024,Credit,4673.98,Branch,Transfer
TXN_00026241,ACC_011685,10/09/2022,Credit,6735.89,ATM,Travel
TXN_00026249,ACC_010792,09/03/2025,Debit,7299.23,UPI,Investment
TXN_00026320,ACC_001326,11/10/2025,Credit,1313.34,ATM,Travel
TXN_00026433,ACC_012533,04/23/2022,Credit,13043.01,NetBanking,Salary
TXN_00026674,ACC_002097,11/24/2023,Credit,8511.36,UPI,Investment
TXN_00026723,ACC_009586,04/16/2024,Debit,773.65,UPI,Travel
TXN_00026758,ACC_001492,09/01/2021,Credit,6436.94,UPI,Transfer
TXN_00026763,ACC_010917,07/07/2025,Credit,1209.47,UPI,Salary
TXN_00026830,ACC_000062,05/20/2024,Credit,7017.64,NetBanking,Transfer
TXN_00026923,ACC_002288,10/23/2021,Credit,6606.78,UPI,Education
TXN_00026958,ACC_009508,07/29/2022,Debit,1337.61,Branch,Education
TXN_00027134,ACC_011400,02/23/2021,Debit,4890.68,UPI,Utilities
TXN_00027168,ACC_013437,06/13/2024,Credit,2121.82,ATM,Investment
TXN_00027230,ACC_003837,03/03/2021,Credit,10078.07,UPI,Other
TXN_00027281,ACC_011394,08/01/2025,Credit,3279.17,UPI,Education
TXN_00027295,ACC_006571,09/01/2024,Debit,827.11,NetBanking,Investment
TXN_00027340,ACC_010950,01/23/2023,Debit,20409.79,UPI,Utilities
TXN_00027346,ACC_012948,01/01/2025,Credit,7605.52,ATM,Education
TXN_00027374,ACC_007551,04/05/2026,Debit,1953.84,NetBanking,Retail
TXN_00027404,ACC_003427,06/02/2024,Debit,979815.97,NetBanking,Wire Transfer
TXN_00027559,ACC_010051,12/14/2022,Debit,3539.54,UPI,Salary
TXN_00027664,ACC_000549,03/25/2022,Debit,7173.24,NetBanking,Transfer
TXN_00027925,ACC_009446,08/07/2021,Credit,6406.5,UPI,Investment
TXN_00027989,ACC_003704,05/08/2021,Credit,283.35,ATM,Retail
TXN_00028137,ACC_009632,07/05/2024,Debit,822.53,NetBanking,Salary
TXN_00028291,ACC_010537,11/27/2025,Debit,3964.34,Branch,Dining
TXN_00028336,ACC_007451,01/29/2026,Debit,2664.75,Branch,Utilities
TXN_00028373,ACC_006620,02/09/2021,Debit,905.22,Branch,Retail
TXN_00028483,ACC_002796,03/27/2022,Debit,7175.58,ATM,Education
TXN_00028517,ACC_012843,05/27/2026,Credit,3434.17,UPI,Salary
TXN_00028628,ACC_003610,08/02/2023,Debit,5588.91,NetBanking,Other
TXN_00028715,ACC_010537,06/17/2022,Debit,912.42,NetBanking,Retail
TXN_00028817,ACC_003337,08/13/2023,Debit,1292.61,NetBanking,Salary
TXN_00028848,ACC_013280,08/21/2023,Debit,1684.96,NetBanking,Travel
TXN_00029001,ACC_008460,07/16/2024,Debit,10656.79,UPI,Retail
TXN_00029057,ACC_012511,12/20/2022,Debit,3348.12,ATM,Travel
TXN_00029090,ACC_002753,11/12/2022,Debit,10168.59,UPI,Transfer
TXN_00029110,ACC_010168,03/15/2024,Debit,1188.46,Branch,Dining
TXN_00029152,ACC_009691,07/30/2022,Debit,1833.76,NetBanking,Other
TXN_00029181,ACC_007834,05/16/2026,Debit,255.83,UPI,Investment
TXN_00029213,ACC_008411,01/28/2022,Credit,1904.33,UPI,Other
TXN_00029303,ACC_001735,02/03/2025,Debit,3202.58,ATM,Utilities
TXN_00029334,ACC_012781,02/22/2021,Credit,8384.88,NetBanking,Salary
TXN_00029348,ACC_001520,09/01/2025,Debit,12153.24,NetBanking,Utilities
TXN_00029395,ACC_008741,08/17/2021,Debit,3297.32,NetBanking,Other
TXN_00029425,ACC_003178,02/26/2022,Debit,8444.56,UPI,Investment
TXN_00029493,ACC_001738,10/11/2023,Credit,668.55,ATM,Other
TXN_00029642,ACC_004123,04/01/2024,Debit,2275.6,ATM,Healthcare
TXN_00029650,ACC_003351,11/13/2022,Credit,27839.35,NetBanking,Healthcare
TXN_00029711,ACC_011821,01/01/2023,Debit,6836.47,ATM,Investment
TXN_00029745,ACC_011298,08/28/2021,Credit,836.25,UPI,Utilities
TXN_00029817,ACC_010184,11/24/2023,Credit,991.99,NetBanking,Investment
TXN_00030000,ACC_011725,11/02/2025,Debit,2282.08,UPI,Retail
TXN_00030060,ACC_001044,01/12/2022,Debit,21236.35,UPI,Transfer
TXN_00030066,ACC_003945,10/18/2022,Debit,6073.34,UPI,Healthcare
TXN_00030111,ACC_002941,12/20/2024,Debit,7376.24,NetBanking,Education
TXN_00030419,ACC_012535,09/24/2024,Credit,317.52,UPI,Healthcare
TXN_00030621,ACC_009140,02/28/2025,Credit,5572.23,UPI,Investment
TXN_00030719,ACC_003515,05/08/2025,Credit,8129.98,NetBanking,Salary
TXN_00030775,ACC_004643,06/21/2025,Debit,1102.52,UPI,Retail
TXN_00030817,ACC_005570,06/27/2021,Credit,2455.11,Branch,Transfer
TXN_00031014,ACC_007181,10/08/2024,Debit,7849.03,UPI,Transfer
TXN_00031111,ACC_009652,11/28/2022,Credit,1039.4,UPI,Healthcare
TXN_00031116,ACC_002575,10/10/2025,Credit,6565.06,UPI,Other
TXN_00031140,ACC_013484,04/08/2025,Debit,1461.67,NetBanking,Dining
TXN_00031149,ACC_013689,04/15/2024,Credit,7692.85,ATM,Salary
TXN_00031392,ACC_003656,05/26/2025,Debit,1573.65,Branch,Salary
TXN_00031497,ACC_012070,06/05/2023,Debit,118.71,ATM,Other
TXN_00031508,ACC_008783,02/28/2025,Debit,8711.77,UPI,Education
TXN_00031532,ACC_013969,04/19/2025,Credit,39722.52,UPI,Other
TXN_00031681,ACC_010035,10/14/2022,Credit,10202.46,NetBanking,Other
TXN_00031697,ACC_004059,06/25/2022,Debit,534.06,UPI,Retail
TXN_00031838,ACC_005407,08/02/2022,Debit,4648.08,Branch,Other
TXN_00031986,ACC_003967,05/01/2022,Debit,7255.6,NetBanking,Investment
TXN_00032127,ACC_007296,10/14/2025,Debit,1637.24,ATM,Investment
TXN_00032166,ACC_009697,07/15/2025,Debit,2847.6,NetBanking,Transfer
TXN_00032299,ACC_007096,08/21/2025,Credit,44102.43,ATM,Investment
TXN_00032335,ACC_009492,12/21/2021,Debit,1097.22,NetBanking,Dining
TXN_00032412,ACC_005737,06/29/2022,Debit,5427.97,ATM,Investment
TXN_00032436,ACC_003083,05/29/2023,Debit,3249.07,Branch,Transfer
TXN_00032457,ACC_009102,10/13/2021,Credit,4654.17,NetBanking,Retail
TXN_00032491,ACC_010368,08/19/2023,Credit,7905.85,ATM,Transfer
TXN_00032530,ACC_004101,12/24/2022,Debit,1359.89,NetBanking,Retail
TXN_00032720,ACC_005327,04/08/2022,Credit,6150.95,NetBanking,Retail
TXN_00032852,ACC_006809,10/21/2023,Debit,4048.11,ATM,Utilities
TXN_00032854,ACC_009297,08/08/2021,Debit,675.0,UPI,Dining
TXN_00032981,ACC_000191,12/19/2025,Debit,5358.47,UPI,Investment
TXN_00033043,ACC_005389,05/28/2022,Debit,3243.09,UPI,Retail
TXN_00033245,ACC_005149,04/16/2022,Debit,4632.67,UPI,Healthcare
TXN_00033334,ACC_002115,04/02/2025,Debit,2048.83,UPI,Travel
TXN_00033658,ACC_012478,10/10/2021,Credit,4749.03,UPI,Transfer
TXN_00033661,ACC_012215,08/20/2025,Debit,4056.7,UPI,Transfer
TXN_00033695,ACC_004184,09/20/2023,Credit,1187.36,UPI,Retail
TXN_00033925,ACC_009703,02/14/2021,Debit,17046.03,ATM,Healthcare
TXN_00034083,ACC_001722,05/13/2022,Credit,1137.52,NetBanking,Utilities
TXN_00034234,ACC_011025,10/22/2024,Debit,3251.66,NetBanking,Transfer
TXN_00034243,ACC_011222,06/25/2022,Credit,74167.62,UPI,Transfer
TXN_00034466,ACC_004110,11/18/2024,Credit,2802.99,UPI,Utilities
TXN_00034485,ACC_000403,11/05/2023,Credit,6072.09,ATM,Other
TXN_00034551,ACC_006542,05/26/2026,Credit,42226.23,ATM,Investment
TXN_00034589,ACC_004088,03/29/2021,Credit,6174.01,UPI,Dining
TXN_00034642,ACC_008286,11/10/2025,Credit,20192.51,UPI,Dining
TXN_00034648,ACC_003379,11/12/2025,Debit,2072.23,ATM,Transfer
TXN_00034670,ACC_012698,04/15/2026,Debit,1657.42,ATM,Dining
TXN_00034892,ACC_002744,03/13/2026,Debit,3184.92,UPI,Transfer
TXN_00034973,ACC_002461,05/19/2026,Credit,968.58,UPI,Utilities
TXN_00034992,ACC_007098,11/19/2022,Credit,5668.32,UPI,Transfer
TXN_00034993,ACC_012712,06/05/2022,Credit,328.11,NetBanking,Education
TXN_00035055,ACC_002760,04/21/2025,Debit,6504.51,Branch,Retail
TXN_00035059,ACC_009294,06/08/2021,Debit,6561.19,UPI,Dining
TXN_00035095,ACC_008807,02/22/2025,Debit,9762.51,NetBanking,Education
TXN_00035099,ACC_006188,11/11/2023,Debit,1440.95,Branch,Utilities
TXN_00035151,ACC_001047,07/07/2021,Debit,1846.28,UPI,Healthcare
TXN_00035222,ACC_005531,06/26/2022,Debit,619.56,NetBanking,Other
TXN_00035307,ACC_008990,09/04/2023,Credit,5344.78,UPI,Utilities
TXN_00035382,ACC_007673,03/14/2023,Debit,7667.52,UPI,Utilities
TXN_00035420,ACC_004597,05/29/2024,Debit,343.47,ATM,Investment
TXN_00035526,ACC_008139,11/06/2021,Debit,5458.64,UPI,Healthcare
TXN_00035634,ACC_004852,12/14/2021,Debit,1698.22,NetBanking,Salary
TXN_00035677,ACC_002201,03/13/2022,Credit,22141.67,NetBanking,Salary
TXN_00035713,ACC_007658,04/20/2023,Debit,1298.7,Branch,Investment
TXN_00035717,ACC_009112,09/16/2024,Credit,3764.1,UPI,Travel
TXN_00035795,ACC_006045,09/16/2023,Debit,1565.03,NetBanking,Salary
TXN_00035908,ACC_011698,06/25/2022,Debit,5500.3,NetBanking,Other
TXN_00036067,ACC_004886,06/27/2024,Credit,4767.31,UPI,Utilities
TXN_00036196,ACC_009132,02/02/2021,Credit,4075.06,NetBanking,Utilities
TXN_00036294,ACC_007038,11/18/2024,Credit,20464.51,NetBanking,Education
TXN_00036418,ACC_005508,07/05/2025,Debit,2418.11,UPI,Utilities
TXN_00036454,ACC_006438,07/31/2025,Credit,17718.1,UPI,Retail
TXN_00036469,ACC_004960,01/31/2023,Debit,5101.08,UPI,Transfer
TXN_00036642,ACC_001974,07/30/2022,Credit,1256.69,ATM,Travel
TXN_00036686,ACC_010276,03/01/2022,Debit,3312.38,UPI,Retail
TXN_00036736,ACC_007100,07/22/2022,Credit,5280.15,UPI,Salary
TXN_00036754,ACC_005224,12/18/2024,Debit,2340.84,UPI,Utilities
TXN_00036790,ACC_007815,03/05/2022,Debit,11041.67,UPI,Utilities
TXN_00036812,ACC_001087,12/15/2025,Credit,579.94,UPI,Healthcare
TXN_00036864,ACC_013563,05/31/2023,Debit,1643.63,ATM,Other
TXN_00036942,ACC_011919,04/15/2022,Debit,2024.98,UPI,Transfer
TXN_00036944,ACC_006509,04/04/2023,Credit,22369.36,NetBanking,Education
TXN_00036948,ACC_010266,04/05/2021,Debit,6095.57,ATM,Retail
TXN_00036949,ACC_004876,03/17/2026,Debit,51132.14,NetBanking,Utilities
TXN_00036981,ACC_001129,12/24/2021,Debit,13694.44,NetBanking,Utilities
TXN_00036992,ACC_007812,11/14/2024,Debit,2228.68,ATM,Utilities
TXN_00037070,ACC_010006,06/09/2021,Debit,177.71,ATM,Utilities
TXN_00037073,ACC_010147,01/25/2022,Debit,7767.92,UPI,Transfer
TXN_00037255,ACC_008643,10/08/2024,Debit,2484.84,UPI,Retail
TXN_00037451,ACC_011455,09/24/2021,Debit,5682.71,UPI,Utilities
TXN_00037469,ACC_011822,11/06/2023,Credit,2447.99,Branch,Travel
TXN_00037695,ACC_001366,10/19/2025,Credit,4872.99,ATM,Investment
TXN_00037766,ACC_005231,10/12/2021,Credit,558.6,UPI,Utilities
TXN_00037791,ACC_006178,04/04/2025,Credit,5268.01,ATM,Dining
TXN_00037803,ACC_010246,09/01/2024,Credit,11031.59,UPI,Salary
TXN_00037893,ACC_013270,12/14/2021,Credit,1070.05,Branch,Transfer
TXN_00037938,ACC_011113,03/03/2024,Credit,19731.95,UPI,Utilities
TXN_00037939,ACC_008144,08/09/2026,Credit,8349.91,UPI,Salary
TXN_00037994,ACC_009000,04/04/2022,Debit,4297.02,UPI,Dining
TXN_00038014,ACC_001025,04/06/2022,Debit,404.69,UPI,Transfer
TXN_00038037,ACC_001052,07/21/2025,Debit,1671.49,ATM,Salary
TXN_00038110,ACC_013590,11/14/2022,Debit,1060.11,UPI,Investment
TXN_00038148,ACC_013624,04/20/2021,Credit,1096.51,Branch,Salary
TXN_00038235,ACC_012924,08/29/2022,Debit,1816.36,Branch,Retail
TXN_00038251,ACC_004433,08/15/2021,Debit,1229.99,ATM,Utilities
TXN_00038264,ACC_012260,11/28/2022,Credit,442.87,NetBanking,Salary
TXN_00038298,ACC_000646,12/01/2022,Credit,1268.03,UPI,Salary
TXN_00038311,ACC_010750,04/01/2026,Debit,1213.75,UPI,Other
TXN_00038400,ACC_009530,11/20/2024,Credit,1038.71,ATM,Travel
TXN_00038429,ACC_005036,05/20/2022,Credit,7794.63,NetBanking,Travel
TXN_00038452,ACC_008188,02/10/2026,Credit,8167.8,UPI,Healthcare
TXN_00038569,ACC_006097,11/01/2022,Debit,2606.06,ATM,Transfer
TXN_00038596,ACC_003033,02/19/2024,Credit,5566.51,ATM,Healthcare
TXN_00038611,ACC_010337,05/28/2021,Credit,2508.8,UPI,Other
TXN_00038855,ACC_004336,06/03/2025,Debit,2063.34,UPI,Dining
TXN_00038895,ACC_006097,07/08/2023,Credit,17218.81,UPI,Utilities
TXN_00038911,ACC_003154,07/27/2021,Debit,1578.55,UPI,Healthcare
TXN_00038934,ACC_001637,04/28/2022,Credit,8613.44,UPI,Dining
TXN_00038936,ACC_004933,02/26/2025,Credit,30436.56,UPI,Dining
TXN_00038939,ACC_013436,01/14/2022,Debit,3090.58,NetBanking,Other
TXN_00039018,ACC_007496,07/03/2023,Debit,2096.75,NetBanking,Dining
TXN_00039077,ACC_008329,04/01/2024,Debit,4546.64,UPI,Investment
TXN_00039090,ACC_012889,08/08/2023,Debit,5605.11,ATM,Travel
TXN_00039106,ACC_010683,02/07/2026,Debit,3487.72,NetBanking,Salary
TXN_00039127,ACC_013822,01/13/2021,Credit,3920.1,UPI,Dining
TXN_00039158,ACC_009388,05/22/2022,Debit,2931.11,ATM,Other
TXN_00039174,ACC_004475,03/23/2021,Debit,9589.5,NetBanking,Dining
TXN_00039223,ACC_010907,05/16/2023,Debit,741.79,ATM,Dining
TXN_00039269,ACC_006487,06/07/2022,Debit,1873.65,UPI,Travel
TXN_00039309,ACC_000279,01/03/2023,Debit,1590.33,NetBanking,Investment
TXN_00039346,ACC_001073,10/05/2025,Debit,3747.58,Branch,Salary
TXN_00039390,ACC_006212,08/13/2025,Credit,2042.94,NetBanking,Travel
TXN_00039461,ACC_005223,08/14/2022,Credit,2050.38,NetBanking,Investment
TXN_00039564,ACC_012113,04/27/2026,Debit,2549.52,UPI,Investment
TXN_00039610,ACC_003522,03/19/2021,Debit,6742.81,NetBanking,Healthcare
TXN_00039739,ACC_009222,09/06/2025,Debit,969.09,UPI,Utilities
TXN_00039879,ACC_004006,12/17/2024,Credit,10705.84,UPI,Travel
TXN_00039970,ACC_006787,05/08/2022,Credit,27641.78,UPI,Utilities
TXN_00040164,ACC_003814,02/10/2025,Credit,11640.98,ATM,Healthcare
TXN_00040173,ACC_004074,09/11/2025,Debit,1485.77,UPI,Other
TXN_00040200,ACC_002068,10/26/2021,Credit,3787.22,UPI,Travel
TXN_00040205,ACC_002851,04/09/2026,Debit,2956.2,NetBanking,Other
TXN_00040351,ACC_012292,08/24/2025,Credit,7770.27,UPI,Other
TXN_00040493,ACC_000771,02/01/2023,Credit,7330.32,NetBanking,Healthcare
TXN_00040508,ACC_010303,03/29/2023,Credit,923.49,UPI,Utilities
TXN_00040687,ACC_005167,02/18/2024,Credit,2989.44,ATM,Education
TXN_00040752,ACC_003767,02/02/2025,Debit,425.61,Branch,Transfer
TXN_00040765,ACC_002225,09/06/2022,Credit,3957.73,UPI,Healthcare
TXN_00040861,ACC_000234,04/13/2026,Credit,9618.3,NetBanking,Utilities
TXN_00040868,ACC_011614,03/11/2026,Credit,35712.5,NetBanking,Utilities
TXN_00040943,ACC_000878,06/06/2026,Debit,2355.69,UPI,Healthcare
TXN_00041125,ACC_009584,03/11/2021,Debit,10644.48,UPI,Transfer
TXN_00041290,ACC_006095,08/10/2025,Debit,11832.21,UPI,Education
TXN_00041622,ACC_003528,08/12/2022,Credit,3291.41,NetBanking,Retail
TXN_00041628,ACC_001135,05/11/2022,Debit,3227.88,ATM,Transfer
TXN_00041781,ACC_010758,08/18/2024,Credit,4173.72,NetBanking,Utilities
TXN_00041879,ACC_010193,11/06/2021,Credit,13865.67,ATM,Travel
TXN_00041912,ACC_011280,08/10/2022,Debit,645.93,NetBanking,Education
TXN_00042016,ACC_007876,08/05/2026,Credit,4392.67,UPI,Travel
TXN_00042155,ACC_002904,06/17/2026,Debit,1283.99,UPI,Education
TXN_00042189,ACC_000649,03/10/2026,Debit,4885.19,UPI,Education
TXN_00042308,ACC_013533,05/17/2024,Credit,2359.92,UPI,Salary
TXN_00042346,ACC_012399,07/12/2021,Debit,4503.7,UPI,Other
TXN_00042352,ACC_005853,08/16/2022,Debit,11669.99,Branch,Healthcare
TXN_00042360,ACC_009306,09/25/2025,Credit,477.22,UPI,Transfer
TXN_00042367,ACC_002450,05/14/2024,Credit,14068.68,ATM,Healthcare
TXN_00042438,ACC_002128,10/07/2022,Debit,29347.21,NetBanking,Utilities
TXN_00042514,ACC_009917,08/06/2024,Credit,3943.52,NetBanking,Retail
TXN_00042521,ACC_012122,07/07/2021,Debit,966.78,UPI,Healthcare
TXN_00042680,ACC_004715,07/20/2023,Credit,1671.38,UPI,Education
TXN_00042783,ACC_000003,12/23/2023,Debit,4713.58,ATM,Healthcare
TXN_00042873,ACC_003871,07/13/2025,Debit,27273.95,UPI,Transfer
TXN_00042888,ACC_010011,02/09/2022,Debit,7903.52,UPI,Travel
TXN_00043205,ACC_012685,07/10/2025,Credit,602.9,UPI,Education
TXN_00043295,ACC_005247,04/08/2026,Credit,4081.71,UPI,Dining
TXN_00043321,ACC_005211,07/04/2024,Debit,957.75,NetBanking,Travel
TXN_00043415,ACC_010805,02/05/2025,Credit,4101.24,ATM,Salary
TXN_00043573,ACC_000815,06/22/2022,Debit,703.58,Branch,Healthcare
TXN_00043575,ACC_007333,11/09/2021,Debit,8352.76,NetBanking,Retail
TXN_00043750,ACC_009202,03/13/2023,Credit,35525.02,NetBanking,Retail
TXN_00043882,ACC_008711,05/06/2021,Debit,14073.35,ATM,Retail
TXN_00043891,ACC_008507,08/28/2023,Debit,2390.57,NetBanking,Retail
TXN_00043932,ACC_002619,11/04/2024,Debit,926.63,NetBanking,Dining
TXN_00044111,ACC_000894,10/04/2024,Credit,1738.9,Branch,Other
TXN_00044180,ACC_004626,05/29/2021,Debit,658.48,ATM,Retail
TXN_00044202,ACC_004171,02/21/2022,Credit,2957.47,NetBanking,Healthcare
TXN_00044230,ACC_010158,08/27/2025,Credit,7877.12,UPI,Dining
TXN_00044305,ACC_004297,07/05/2024,Debit,1960.27,UPI,Other
TXN_00044400,ACC_011009,07/28/2024,Credit,6053.18,NetBanking,Dining
TXN_00044421,ACC_013666,06/15/2026,Debit,17049.57,NetBanking,Investment
TXN_00044490,ACC_003434,02/27/2022,Debit,564.23,UPI,Other
TXN_00044503,ACC_010320,11/25/2021,Debit,4546.07,NetBanking,Dining
TXN_00044621,ACC_003517,02/08/2025,Debit,667.21,UPI,Travel
TXN_00044717,ACC_004408,06/26/2026,Credit,2343.14,Branch,Investment
TXN_00044762,ACC_002389,08/22/2021,Credit,2051.39,Branch,Dining
TXN_00045119,ACC_008467,06/16/2021,Credit,11575.16,UPI,Transfer
TXN_00045168,ACC_9999,03/15/2026,Debit,448.7,UPI,Healthcare
TXN_00045236,ACC_004069,11/17/2021,Debit,1566.4,ATM,Travel
TXN_00045350,ACC_001348,07/20/2024,Debit,871.22,NetBanking,Travel
TXN_00045380,ACC_009768,12/12/2024,Credit,31512.51,NetBanking,Other
TXN_00045428,ACC_005770,07/04/2024,Debit,2454.16,NetBanking,Other
TXN_00045608,ACC_004799,10/27/2025,Debit,16949.15,ATM,Dining
TXN_00045618,ACC_013559,12/01/2021,Debit,31651.58,NetBanking,Other
TXN_00045709,ACC_008737,11/11/2024,Debit,680.43,NetBanking,Retail
TXN_00045728,ACC_008971,03/27/2021,Debit,7601.01,UPI,Travel
TXN_00045755,ACC_013277,06/16/2022,Credit,3858.05,Branch,Healthcare
TXN_00045792,ACC_004830,07/06/2025,Debit,2078.55,ATM,Other
TXN_00045796,ACC_012429,07/11/2021,Credit,7184.54,UPI,Education
TXN_00045860,ACC_013092,10/23/2021,Credit,2098.86,UPI,Retail
TXN_00046105,ACC_010617,07/23/2021,Debit,4344.7,ATM,Utilities
TXN_00046151,ACC_001349,03/16/2025,Credit,5852.46,UPI,Investment
TXN_00046159,ACC_004320,09/03/2025,Debit,7399.81,ATM,Dining
TXN_00046211,ACC_006519,03/17/2026,Debit,308.12,NetBanking,Investment
TXN_00046377,ACC_009004,12/24/2021,Credit,1707.61,UPI,Travel
TXN_00046408,ACC_013273,09/03/2021,Debit,4996.44,UPI,Travel
TXN_00046653,ACC_000200,12/12/2023,Credit,23836.06,UPI,Utilities
TXN_00046748,ACC_007405,08/08/2023,Credit,5114.24,ATM,Investment
TXN_00046834,ACC_011428,07/12/2022,Debit,1360.02,UPI,Other
TXN_00046866,ACC_002690,03/09/2026,Debit,4853.89,NetBanking,Retail
TXN_00046911,ACC_001562,03/22/2021,Credit,5231.72,NetBanking,Dining
