Txn_ID,Account_ID,Txn_Date,Txn_Type,Amount,Channel,Merchant_Category
TXN_00025606,ACC_9999,2022-07-17,Credit,1990.85,ATM,Dining
TXN_00025607,ACC_012180,2023-10-26,Credit,1744.26,NetBanking,Salary
TXN_00025608,ACC_006077,2023-12-07,Debit,704.31,NetBanking,Salary
TXN_00025609,ACC_003118,2026-05-05,Credit,6163.24,ATM,Salary
TXN_00025610,ACC_004246,2021-11-05,Credit,613.57,NetBanking,Other
TXN_00025611,ACC_010699,2022-01-12,Debit,3067.27,Branch,Transfer
TXN_00025612,ACC_006520,2022-05-19,Credit,40441.35,UPI,Other
TXN_00025613,ACC_002411,2021-12-30,Credit,38105.78,UPI,Utilities
TXN_00025614,ACC_009398,2026-05-03,Credit,1339.17,UPI,Healthcare
TXN_00025615,ACC_013272,2024-10-24,Credit,1542.76,NetBanking,Retail
TXN_00025616,ACC_006383,2023-12-30,Debit,3836.51,UPI,Other
TXN_00025617,ACC_004526,2023-12-27,Debit,6538.21,ATM,Investment
TXN_00025618,ACC_002597,2025-04-26,Debit,10836.58,UPI,Retail
TXN_00025619,ACC_009027,2024-01-04,Debit,7120.8,ATM,Retail
TXN_00025620,ACC_003885,2024-02-17,Debit,313.47,NetBanking,Salary
TXN_00025621,ACC_009033,2025-10-07,Credit,8735.75,UPI,Travel
TXN_00025622,ACC_009541,2024-08-04,Credit,8574.22,NetBanking,Utilities
TXN_00025623,ACC_001863,2022-09-22,Debit,611.83,UPI,Travel
TXN_00025624,ACC_007566,2025-07-28,Debit,34699.85,NetBanking,Salary
TXN_00025625,ACC_006498,2023-11-08,Debit,8872.13,UPI,Transfer
TXN_00025626,ACC_001990,2021-10-23,Credit,5065.3,UPI,Travel
TXN_00025627,ACC_000121,2023-09-25,Debit,10861.01,UPI,Retail
TXN_00025628,ACC_9999,2025-02-06,Debit,23815.15,ATM,Travel
TXN_00025629,ACC_002173,2022-05-17,Debit,655609.58,NetBanking,Wire Transfer
TXN_00025630,ACC_012993,2022-07-20,Debit,7042.54,UPI,Education
TXN_00025631,ACC_008605,2025-06-12,Credit,3378.4,UPI,Travel
TXN_00025632,ACC_005700,2021-12-19,Credit,1526.81,UPI,Utilities
TXN_00025633,ACC_009181,2024-08-13,Credit,3210.54,ATM,Investment
TXN_00025634,ACC_012872,2021-03-13,Credit,5691.83,UPI,Investment
TXN_00025635,ACC_004970,2021-05-15,Debit,8415.31,UPI,Healthcare
TXN_00025636,ACC_005484,2024-08-06,Credit,558.82,ATM,Healthcare
TXN_00025637,ACC_000874,2023-02-12,Debit,1643.58,NetBanking,Transfer
TXN_00025638,ACC_006599,2023-10-21,Credit,30005.14,NetBanking,Salary
TXN_00025639,ACC_002128,2022-03-20,Credit,7776.45,UPI,Other
TXN_00025640,ACC_011783,2024-08-10,Debit,9277.38,NetBanking,Healthcare
TXN_00025641,ACC_003675,2022-09-03,Debit,7492.57,NetBanking,Education
TXN_00025642,ACC_007788,2025-12-03,Credit,2882.44,UPI,Education
TXN_00025643,ACC_013589,2022-03-04,Debit,640.66,NetBanking,Education
TXN_00025644,ACC_009426,2023-09-24,Credit,5140.0,NetBanking,Education
TXN_00025645,ACC_004322,2023-05-31,Credit,11342.09,UPI,Education
TXN_00025646,ACC_000512,2022-06-05,Credit,437.04,NetBanking,Transfer
TXN_00025647,ACC_005953,2021-04-24,Credit,432.96,UPI,Education
TXN_00025648,ACC_013079,2021-02-09,Credit,27252.36,UPI,Other
TXN_00025649,ACC_012218,2023-07-29,Credit,4663.36,ATM,Education
TXN_00025650,ACC_009119,2026-01-19,Credit,6452.7,NetBanking,Salary
TXN_00025651,ACC_011834,2021-04-25,Debit,6982.29,ATM,Utilities
TXN_00025652,ACC_009768,2021-10-12,Debit,2428.03,ATM,Healthcare
TXN_00025653,ACC_010588,2024-11-29,Debit,659.51,NetBanking,Transfer
TXN_00025654,ACC_006494,2022-02-02,Credit,569.19,NetBanking,Utilities
TXN_00025655,ACC_006415,2022-01-05,Debit,703.16,NetBanking,Salary
TXN_00025656,ACC_006046,2025-06-02,Credit,20758.68,NetBanking,Utilities
TXN_00025657,ACC_010616,2025-08-20,Debit,4144.59,NetBanking,Retail
TXN_00025658,ACC_002152,2021-07-08,Debit,7483.01,NetBanking,Other
TXN_00025659,ACC_004244,2022-04-26,Debit,1426.75,NetBanking,Transfer
TXN_00025660,ACC_011200,2024-05-28,Debit,2879.86,UPI,Transfer
TXN_00025661,ACC_002695,2024-12-11,Credit,1891.66,UPI,Investment
TXN_00025662,ACC_006900,2021-07-10,Credit,4331.25,Branch,Education
TXN_00025663,ACC_010717,2022-09-25,Credit,32739.51,UPI,Utilities
TXN_00025664,ACC_004238,2021-08-23,Debit,876.07,NetBanking,Utilities
TXN_00025665,ACC_003056,2021-11-18,Debit,16927.75,UPI,Dining
TXN_00025666,ACC_003163,2023-02-19,Credit,7622.57,UPI,Salary
TXN_00025667,ACC_007941,2025-04-17,Credit,35422.1,UPI,Other
TXN_00025668,ACC_009490,2023-07-04,Credit,14823.85,Branch,Retail
TXN_00025669,ACC_013637,2021-09-10,Debit,4194.2,Branch,Investment
TXN_00025670,ACC_002429,2023-07-20,Debit,890.45,UPI,Education
TXN_00025671,ACC_001097,2023-03-19,Credit,1371.08,NetBanking,Travel
TXN_00025672,ACC_007612,2021-06-11,Debit,3090.82,NetBanking,Dining
TXN_00025673,ACC_007578,2023-11-06,Credit,3141.12,NetBanking,Investment
TXN_00025674,ACC_008060,2021-05-06,Debit,145.66,UPI,Dining
TXN_00025675,ACC_007076,2022-11-04,Debit,3870.3,UPI,Other
TXN_00025676,ACC_004630,2024-05-14,Debit,1160.07,UPI,Other
TXN_00025677,ACC_013501,2021-07-25,Debit,1988.44,UPI,Healthcare
TXN_00025678,ACC_009545,2024-08-08,Credit,1054.74,ATM,Education
TXN_00025679,ACC_007466,2024-04-20,Debit,7658.84,UPI,Utilities
TXN_00025680,ACC_008788,2025-10-27,Credit,19054.51,UPI,Travel
TXN_00025681,ACC_012969,2025-08-27,Credit,1171.47,UPI,Healthcare
TXN_00025682,ACC_013207,2023-12-08,Debit,4955.55,Branch,Travel
TXN_00025683,ACC_000308,2023-10-08,Debit,37633.57,UPI,Salary
TXN_00025684,ACC_013272,2021-11-20,Debit,1097.95,ATM,Investment
TXN_00025685,ACC_009685,2025-03-16,Debit,5145.43,UPI,Other
TXN_00025686,ACC_001164,2025-05-04,Credit,2597.63,Branch,Healthcare
TXN_00025687,ACC_009148,2021-05-01,Credit,4255.16,UPI,Transfer
TXN_00025688,ACC_005039,2023-07-26,Debit,2902.73,UPI,Travel
TXN_00025689,ACC_002425,2022-10-07,Credit,9390.75,NetBanking,Dining
TXN_00025690,ACC_013720,2021-07-24,Debit,6573.91,UPI,Healthcare
TXN_00025691,ACC_003638,2022-05-22,Debit,9024.42,NetBanking,Transfer
TXN_00025692,ACC_004814,2022-10-25,Debit,977.74,ATM,Other
TXN_00025693,ACC_010547,2024-11-23,Debit,2206.4,UPI,Education
TXN_00025694,ACC_011133,2026-02-17,Debit,3192.79,UPI,Dining
TXN_00025695,ACC_011520,2021-12-04,Credit,13237.16,UPI,Dining
TXN_00025696,ACC_007620,2023-11-11,Credit,7546.62,NetBanking,Salary
TXN_00025697,ACC_011797,2025-03-12,Debit,792.81,Branch,Dining
TXN_00025698,ACC_006218,2025-06-13,Credit,1953.53,UPI,Salary
TXN_00025699,ACC_010211,2023-01-19,Debit,2701.5,NetBanking,Transfer
TXN_00025700,ACC_002458,2025-11-12,Credit,1840.56,NetBanking,Retail
TXN_00025701,ACC_000750,2024-03-10,Debit,13787.24,UPI,Transfer
TXN_00025702,ACC_010971,2021-10-28,Debit,3826.17,UPI,Other
TXN_00025703,ACC_012699,2022-05-08,Debit,1787.56,NetBanking,Utilities
TXN_00025704,ACC_007288,2024-12-22,Credit,2778.63,ATM,Travel
TXN_00025705,ACC_006601,2026-02-13,Credit,10705.48,UPI,Other
TXN_00025706,ACC_002032,2022-09-28,Credit,6574.0,ATM,Travel
TXN_00025707,ACC_001916,2023-11-10,Credit,6747.2,ATM,Travel
TXN_00025708,ACC_004947,2022-01-28,Debit,1017.99,NetBanking,Dining
TXN_00025709,ACC_010723,2022-11-13,Credit,3697.8,NetBanking,Retail
TXN_00025710,ACC_007672,2025-08-03,Credit,906.94,NetBanking,Investment
TXN_00025711,ACC_013565,2023-08-21,Debit,928.9,UPI,Transfer
TXN_00025712,ACC_006555,2024-07-08,Debit,2133.75,UPI,Education
TXN_00025713,ACC_013619,2025-03-02,Debit,3900.55,UPI,Education
TXN_00025714,ACC_007350,2023-10-02,Debit,2508.64,UPI,Dining
TXN_00025715,ACC_006389,2024-01-20,Debit,544.89,UPI,Other
TXN_00025716,ACC_003362,2025-10-23,Debit,3378.34,UPI,Travel
TXN_00025717,ACC_001920,2025-10-20,Debit,2733.05,ATM,Travel
TXN_00025718,ACC_011357,2025-06-15,Credit,8415.79,ATM,Dining
TXN_00025719,ACC_000476,2026-03-14,Credit,3901.98,ATM,Transfer
TXN_00025720,ACC_013028,2026-03-15,Debit,7470.58,NetBanking,Investment
TXN_00025721,ACC_006860,2022-03-30,Credit,3264.05,Branch,Retail
TXN_00025722,ACC_012708,2021-10-16,Debit,3029.85,UPI,Other
TXN_00025723,ACC_010899,2022-07-02,Debit,1616.38,ATM,Salary
TXN_00025724,ACC_007342,2025-08-13,Credit,19552.09,UPI,Dining
TXN_00025725,ACC_000768,2024-11-14,Debit,12688.23,UPI,Transfer
TXN_00025726,ACC_012783,2023-05-13,Credit,6323.2,Branch,Education
TXN_00025727,ACC_003992,2026-01-10,Debit,1662.46,NetBanking,Transfer
TXN_00025728,ACC_010438,2022-03-31,Debit,3023.42,UPI,Retail
TXN_00025729,ACC_002416,2024-07-05,Debit,27939.31,UPI,Transfer
TXN_00025730,ACC_005720,2022-03-20,Debit,1470.31,NetBanking,Salary
TXN_00025731,ACC_006433,2023-03-30,Debit,10771.92,ATM,Travel
TXN_00025732,ACC_004076,2021-10-06,Credit,34694.83,UPI,Dining
TXN_00025733,ACC_000028,2022-08-01,Debit,704.77,NetBanking,Investment
TXN_00025734,ACC_001058,2024-06-12,Debit,5336.43,UPI,Healthcare
TXN_00025735,ACC_009744,2023-07-03,Debit,1587.66,UPI,Utilities
TXN_00025736,ACC_005604,2021-05-25,Debit,444.48,UPI,Dining
TXN_00025737,ACC_003405,2025-06-15,Debit,2046.49,NetBanking,Retail
TXN_00025738,ACC_005847,2026-03-18,Debit,1161.36,NetBanking,Retail
TXN_00025739,ACC_001576,,Debit,8249.78,NetBanking,Investment
TXN_00025740,ACC_001695,2023-09-09,Debit,562.01,ATM,Healthcare
TXN_00025741,ACC_007350,2024-08-18,Debit,7824.97,UPI,Other
TXN_00025742,ACC_001843,2022-12-05,Credit,3624.88,UPI,Investment
TXN_00025743,ACC_012365,2026-01-17,Debit,2256.36,NetBanking,Utilities
TXN_00025744,ACC_008178,2022-11-11,Credit,11575.62,NetBanking,Salary
TXN_00025745,ACC_000667,2022-08-10,Credit,2431.33,UPI,Travel
TXN_00025746,ACC_013368,2023-02-10,Credit,4434.72,UPI,Dining
TXN_00025747,ACC_004222,2021-04-25,Debit,680.23,UPI,Salary
TXN_00025748,ACC_010923,2025-01-12,Credit,11765.46,UPI,Dining
TXN_00025749,ACC_011070,2023-02-28,Credit,52311.88,NetBanking,Travel
TXN_00025750,ACC_001158,2022-02-23,Credit,12631.32,UPI,Transfer
TXN_00025751,ACC_010254,2023-12-29,Credit,23194.39,NetBanking,Dining
TXN_00025752,ACC_013688,2022-09-06,Debit,3875.07,UPI,Investment
TXN_00025753,ACC_010061,2025-01-28,Debit,50470.03,NetBanking,Utilities
TXN_00025754,ACC_007147,2024-01-18,Credit,10214.75,NetBanking,Healthcare
TXN_00025755,ACC_012606,2023-08-08,Credit,4105.02,Branch,Retail
TXN_00025756,ACC_003226,2026-07-07,Debit,2837.73,ATM,Other
TXN_00025757,ACC_003349,2021-07-03,Credit,3665.03,UPI,Dining
TXN_00025758,ACC_001023,2022-01-30,Credit,1055.01,UPI,Dining
TXN_00025759,ACC_011563,2026-06-01,Credit,25293.27,UPI,Other
TXN_00025760,ACC_010610,2023-09-09,Debit,2301.15,Branch,Salary
TXN_00025761,ACC_009817,2021-11-24,Debit,5649.85,NetBanking,Other
TXN_00025762,ACC_004498,2021-07-10,Debit,2395.14,UPI,Salary
TXN_00025763,ACC_002732,2023-08-01,Debit,2407.81,UPI,Other
TXN_00025764,ACC_004321,2021-11-09,Credit,4418.85,UPI,Healthcare
TXN_00025765,ACC_001452,2023-01-09,Debit,15433.75,ATM,Salary
TXN_00025766,ACC_004938,2021-06-30,Debit,2345.98,Branch,Investment
TXN_00025767,ACC_007097,2026-08-11,Debit,959.41,NetBanking,Transfer
TXN_00025768,ACC_001562,2023-01-18,Debit,9545.94,ATM,Other
TXN_00025769,ACC_004188,2026-02-05,Debit,16040.82,UPI,Transfer
TXN_00025770,ACC_003280,2025-05-16,Credit,2379.72,NetBanking,Salary
TXN_00025771,ACC_009383,,Debit,2132.58,NetBanking,Healthcare
TXN_00025772,ACC_012613,2021-02-16,Debit,1768.27,UPI,Transfer
TXN_00025773,ACC_001198,2026-06-06,Debit,8618.87,UPI,Education
TXN_00025774,ACC_008902,2024-04-21,Credit,5358.17,UPI,Transfer
TXN_00025775,ACC_003855,2026-03-28,Debit,992.7,UPI,Retail
TXN_00025776,ACC_009743,2022-10-03,Credit,7375.28,NetBanking,Dining
TXN_00025777,ACC_001238,2025-11-18,Debit,4050.98,ATM,Dining
TXN_00025778,ACC_000216,2024-05-20,Debit,14486.46,UPI,Travel
TXN_00025779,ACC_005692,2026-04-09,Debit,847.26,NetBanking,Investment
TXN_00025780,ACC_004128,2022-10-17,Credit,913.46,NetBanking,Transfer
TXN_00025781,ACC_013718,2023-09-20,Credit,1967.31,NetBanking,Other
TXN_00025782,ACC_000327,2025-09-24,Debit,452.01,ATM,Utilities
TXN_00025783,ACC_005479,2025-10-17,Debit,6586.75,ATM,Healthcare
TXN_00025784,ACC_003376,2025-10-22,Debit,662.89,NetBanking,Utilities
TXN_00025785,ACC_010739,2025-01-13,Credit,13566.22,ATM,Education
TXN_00025786,ACC_011649,2023-11-26,Credit,5932.71,NetBanking,Retail
TXN_00025787,ACC_010539,2025-07-31,Credit,29811.08,UPI,Retail
TXN_00025788,ACC_008502,2025-12-08,Debit,1827.65,NetBanking,Education
TXN_00025789,ACC_004344,2021-07-19,Debit,3334.44,UPI,Healthcare
TXN_00025790,ACC_010978,2024-11-05,Credit,1632.63,UPI,Other
TXN_00025791,ACC_003580,2025-12-09,Credit,1329.92,UPI,Investment
TXN_00025792,ACC_004733,2023-09-09,Debit,827.38,NetBanking,Healthcare
TXN_00025793,ACC_008602,2021-02-10,Credit,1517.66,ATM,Dining
TXN_00025794,ACC_004303,2023-07-10,Credit,13692.07,Branch,Travel
TXN_00025795,ACC_003340,2025-03-09,Debit,5745.23,NetBanking,Utilities
TXN_00025796,ACC_005800,2022-04-09,Credit,1775.56,NetBanking,Education
TXN_00025797,ACC_005067,2022-03-05,Debit,5199.95,UPI,Healthcare
TXN_00025798,ACC_008681,2026-06-12,Credit,975.79,Branch,Dining
TXN_00025799,ACC_003658,2024-03-25,Credit,30586.72,UPI,Dining
TXN_00025800,ACC_001372,2023-06-15,Credit,5571.98,UPI,Retail
TXN_00025801,ACC_013626,2024-09-15,Credit,4779.6,ATM,Utilities
TXN_00025802,ACC_008291,2025-06-22,Debit,7157.18,ATM,Travel
TXN_00025803,ACC_001750,2025-01-30,Credit,3023.75,ATM,Education
TXN_00025804,ACC_008601,2026-01-31,Credit,1319.94,UPI,Other
TXN_00025805,ACC_013095,2022-02-09,Debit,24632.93,UPI,Education
TXN_00025806,ACC_006934,2022-05-28,Debit,1107.21,UPI,Retail
TXN_00025807,ACC_002917,2023-04-18,Debit,522.62,NetBanking,Education
TXN_00025808,ACC_011534,2022-10-09,Credit,2125.57,UPI,Healthcare
TXN_00025809,ACC_000825,2024-07-27,Debit,664933.96,NetBanking,Wire Transfer
TXN_00025810,ACC_006325,2024-10-11,Credit,93700.16,NetBanking,Education
TXN_00025811,ACC_002475,2022-10-13,Debit,1459.68,ATM,Education
TXN_00025812,ACC_011060,2022-02-21,Credit,1729.3,Branch,Retail
TXN_00025813,ACC_009918,2022-09-27,Debit,2730.65,Branch,Investment
TXN_00025814,ACC_012121,2024-10-14,Debit,5303.03,NetBanking,Other
TXN_00025815,ACC_008619,2025-12-30,Debit,294.51,UPI,Investment
TXN_00025816,ACC_004640,2024-11-12,Debit,583.13,UPI,Transfer
TXN_00025817,ACC_003832,2025-03-20,Debit,845.12,UPI,Transfer
TXN_00025818,ACC_011466,2021-04-01,Debit,3965.48,Branch,Other
TXN_00025819,ACC_002756,2025-07-13,Credit,6760.37,UPI,Transfer
TXN_00025820,ACC_005029,2023-12-27,Credit,4014.89,NetBanking,Retail
TXN_00025821,ACC_000592,2021-06-19,Debit,944.55,UPI,Education
TXN_00025822,ACC_008963,2023-05-26,Debit,24134.85,NetBanking,Other
TXN_00025823,ACC_011563,2025-04-25,Credit,6840.4,UPI,Transfer
TXN_00025824,ACC_009740,2023-08-30,Credit,5310.7,UPI,Transfer
TXN_00025825,ACC_009028,,Debit,1432.81,UPI,Investment
TXN_00025826,ACC_013151,2025-03-14,Debit,3361.39,Branch,Education
TXN_00025827,ACC_003340,2025-06-30,Credit,19233.99,UPI,Transfer
TXN_00025828,ACC_005388,2021-02-07,Debit,136.28,NetBanking,Retail
TXN_00025829,ACC_012650,2022-12-13,Credit,12193.18,NetBanking,Transfer
TXN_00025830,ACC_002128,2022-11-03,Debit,13461.07,NetBanking,Transfer
TXN_00025831,ACC_004727,2026-06-21,Credit,1781.34,Branch,Other
TXN_00025832,ACC_001860,2023-10-11,Debit,3561.59,UPI,Other
TXN_00025833,ACC_9999,2023-06-11,Debit,2356.49,UPI,Transfer
TXN_00025834,ACC_000005,2025-07-09,Credit,21427.94,Branch,Investment
TXN_00025835,ACC_003814,2022-09-09,Debit,18018.81,Branch,Transfer
TXN_00025836,ACC_007866,2021-09-02,Debit,5407.56,UPI,Dining
TXN_00025837,ACC_002437,2022-09-13,Debit,6312.28,UPI,Transfer
TXN_00025838,ACC_000440,2022-10-24,Credit,16140.65,NetBanking,Investment
TXN_00025839,ACC_000548,2024-01-26,Debit,954.87,NetBanking,Travel
TXN_00025840,ACC_9999,2025-01-15,Debit,22121.34,NetBanking,Salary
TXN_00025841,ACC_005343,2025-10-24,Debit,6262.9,UPI,Education
TXN_00025842,ACC_005263,2024-07-15,Credit,3227.42,UPI,Dining
TXN_00025843,ACC_000458,2021-01-31,Debit,4226.82,UPI,Education
TXN_00025844,ACC_010063,2021-06-22,Debit,9641.85,UPI,Dining
TXN_00025845,ACC_009473,2023-08-02,Credit,24926.28,UPI,Salary
TXN_00025846,ACC_008688,2025-05-05,Credit,6180.1,UPI,Travel
TXN_00025847,ACC_011882,2022-05-31,Debit,1875.75,UPI,Transfer
TXN_00025848,ACC_006657,2022-08-12,Debit,1617.31,UPI,Education
TXN_00025849,ACC_007204,2021-05-18,Debit,4055.99,ATM,Salary
TXN_00025850,ACC_013544,2023-11-12,Debit,2511.77,UPI,Other
TXN_00025851,ACC_004142,2025-06-09,Credit,7954.76,NetBanking,Dining
TXN_00025852,ACC_013667,2021-08-14,Debit,1238.87,ATM,Other
TXN_00025853,ACC_010952,2021-09-04,Debit,2683.53,ATM,Utilities
TXN_00025854,ACC_009430,2024-11-15,Debit,4432.2,UPI,Retail
TXN_00025855,ACC_009084,2023-11-20,Debit,10995.12,NetBanking,Transfer
TXN_00025856,ACC_008809,2023-09-07,Debit,1309.75,UPI,Dining
TXN_00025857,ACC_003565,2025-05-25,Debit,956.26,UPI,Retail
TXN_00025858,ACC_006907,2022-06-28,Debit,2438.92,ATM,Investment
TXN_00025859,ACC_003469,2023-07-18,Debit,2579.15,NetBanking,Dining
TXN_00025860,ACC_003966,2026-01-09,Credit,5593.49,UPI,Other
TXN_00025861,ACC_010330,2023-09-23,Credit,10953.1,UPI,Dining
TXN_00025862,ACC_003462,2026-07-14,Debit,2107.28,UPI,Salary
TXN_00025863,ACC_011716,2023-11-22,Debit,1272.74,NetBanking,Utilities
TXN_00025864,ACC_009291,2024-05-13,Debit,1674.99,NetBanking,Travel
TXN_00025865,ACC_013458,2026-06-18,Debit,6019.65,NetBanking,Utilities
TXN_00025866,ACC_013699,2023-10-06,Debit,3606.4,Branch,Dining
TXN_00025867,ACC_005115,2023-06-05,Debit,409.18,UPI,Other
TXN_00025868,ACC_011181,2023-12-17,Credit,3710.23,NetBanking,Salary
TXN_00025869,ACC_007334,2023-07-13,Debit,324.57,NetBanking,Dining
TXN_00025870,ACC_001460,2023-09-12,Credit,23713.98,Branch,Investment
TXN_00025871,ACC_006166,2021-08-16,Debit,1180.72,UPI,Investment
TXN_00025872,ACC_012378,2021-11-13,Credit,2100.31,Branch,Education
TXN_00025873,ACC_008855,2025-11-02,Debit,13586.65,ATM,Utilities
TXN_00025874,ACC_013422,2022-07-09,Debit,3323.15,UPI,Dining
TXN_00025875,ACC_9999,2021-01-29,Credit,1232.31,NetBanking,Investment
TXN_00025876,ACC_012014,2022-01-11,Debit,10654.41,UPI,Travel
TXN_00025877,ACC_004920,2024-01-09,Credit,9103.34,UPI,Investment
TXN_00025878,ACC_000261,2025-03-11,Debit,1550.02,UPI,Retail
TXN_00025879,ACC_002596,2022-11-07,Debit,2550.58,NetBanking,Transfer
TXN_00025880,ACC_007599,2021-03-14,Credit,6318.12,UPI,Healthcare
TXN_00025881,ACC_002844,2025-10-23,Credit,2631.88,Branch,Healthcare
TXN_00025882,ACC_005676,2022-07-30,Debit,4492.95,UPI,Transfer
TXN_00025883,ACC_002430,2021-06-05,Debit,600.62,UPI,Travel
TXN_00025884,ACC_011764,2021-05-29,Credit,3446.71,Branch,Healthcare
TXN_00025885,ACC_012014,2021-03-14,Debit,1807.1,UPI,Dining
TXN_00025886,ACC_008978,2025-03-26,Credit,17251.42,UPI,Education
TXN_00025887,ACC_011198,2024-03-03,Debit,7279.33,Branch,Healthcare
TXN_00025888,ACC_003443,2021-01-03,Debit,27561.12,UPI,Investment
TXN_00025889,ACC_003878,2024-05-31,Credit,1331.27,UPI,Education
TXN_00025890,ACC_007537,2025-01-25,Debit,12642.76,UPI,Investment
TXN_00025891,ACC_012136,2025-03-09,Credit,5233.93,NetBanking,Travel
TXN_00025892,ACC_002520,2021-04-22,Credit,2678.21,NetBanking,Utilities
TXN_00025893,ACC_012078,2023-11-10,Debit,5081.96,ATM,Retail
TXN_00025894,ACC_011474,2024-01-22,Debit,4002.92,NetBanking,Travel
TXN_00025895,ACC_002539,2023-02-14,Credit,11475.51,ATM,Travel
TXN_00025896,ACC_000002,2022-06-16,Debit,891.54,UPI,Investment
TXN_00025897,ACC_012879,2025-09-13,Debit,1534.06,Branch,Travel
TXN_00025898,ACC_003714,2021-01-03,Debit,470.34,NetBanking,Dining
TXN_00025899,ACC_006545,2025-01-09,Debit,3507.52,Branch,Utilities
TXN_00025900,ACC_012970,2023-01-19,Credit,466.65,ATM,Healthcare
TXN_00025901,ACC_013393,2022-02-01,Credit,7808.66,UPI,Dining
TXN_00025902,ACC_009531,2022-04-22,Debit,9422.64,Branch,Healthcare
TXN_00025903,ACC_009728,2021-09-09,Credit,5009.52,UPI,Salary
TXN_00025904,ACC_004580,2022-07-29,Credit,3138.29,ATM,Utilities
TXN_00025905,ACC_002415,2025-12-30,Credit,1490.01,UPI,Utilities
TXN_00025906,ACC_006113,2024-08-05,Debit,1653.44,UPI,Investment
TXN_00025907,ACC_006381,2021-06-23,Debit,3785.18,NetBanking,Other
TXN_00025908,ACC_013040,2024-01-08,Debit,2945.94,Branch,Other
TXN_00025909,ACC_010857,2024-03-13,Credit,932.61,NetBanking,Salary
TXN_00025910,ACC_013398,2024-02-01,Debit,1883.35,UPI,Other
TXN_00025911,ACC_013449,2022-01-09,Debit,5252.86,ATM,Transfer
TXN_00025912,ACC_008357,2026-03-23,Debit,7533.09,UPI,Retail
TXN_00025913,ACC_005471,2026-04-19,Debit,1490.24,Branch,Other
TXN_00025914,ACC_000474,2024-06-14,Credit,6349.45,ATM,Salary
TXN_00025915,ACC_013257,2022-04-14,Debit,55343.66,NetBanking,Investment
TXN_00025916,ACC_003807,2025-06-26,Credit,10364.72,UPI,Travel
TXN_00025917,ACC_005822,2026-04-22,Debit,733.46,ATM,Investment
TXN_00025918,ACC_007678,2023-04-29,Credit,2680.4,UPI,Travel
TXN_00025919,ACC_005212,2023-01-07,Debit,7248.77,UPI,Healthcare
TXN_00025920,ACC_001092,2024-05-06,Credit,8952.7,Branch,Travel
TXN_00025921,ACC_010127,2021-09-16,Debit,17327.18,ATM,Transfer
TXN_00025922,ACC_008178,2024-06-13,Credit,1222.65,NetBanking,Retail
TXN_00025923,ACC_004853,2021-07-11,Credit,3726.68,NetBanking,Other
TXN_00025924,ACC_013005,2025-06-08,Debit,4985.76,UPI,Salary
TXN_00025925,ACC_003910,,Debit,4542.71,UPI,Healthcare
TXN_00025926,ACC_001133,2026-06-18,Debit,291.32,UPI,Utilities
TXN_00025927,ACC_008719,2022-12-24,Credit,23706.0,Branch,Retail
TXN_00025928,ACC_008042,2021-08-03,Credit,1645.21,NetBanking,Transfer
TXN_00025929,ACC_000265,2021-04-21,Credit,1752.98,UPI,Transfer
TXN_00025930,ACC_002105,2023-01-24,Credit,5708.92,UPI,Transfer
TXN_00025931,ACC_008103,2022-04-23,Credit,1460.33,UPI,Investment
TXN_00025932,ACC_002241,2024-04-01,Debit,1105.54,NetBanking,Retail
TXN_00025933,ACC_008926,2022-01-06,Debit,4987.48,UPI,Investment
TXN_00025934,ACC_009847,2021-11-12,Credit,3219.24,UPI,Salary
TXN_00025935,ACC_011078,2022-11-23,Debit,6767.58,NetBanking,Dining
TXN_00025936,ACC_003986,2022-12-17,Credit,6194.45,UPI,Retail
TXN_00025937,ACC_004494,2021-03-05,Credit,9630.25,UPI,Investment
TXN_00025938,ACC_011068,2021-06-06,Debit,2699.46,NetBanking,Retail
TXN_00025939,ACC_006385,2025-09-06,Debit,2952.67,ATM,Utilities
TXN_00025940,ACC_012023,2025-08-20,Debit,1071.45,Branch,Dining
TXN_00025941,ACC_011685,2022-02-26,Credit,2187.96,NetBanking,Retail
TXN_00025942,ACC_005046,2021-12-02,Credit,4650.68,ATM,Dining
TXN_00025943,ACC_013802,2023-10-17,Debit,3073.43,UPI,Other
TXN_00025944,ACC_006341,2022-02-03,Credit,3682.68,UPI,Education
TXN_00025945,ACC_006230,2024-04-21,Debit,51414.56,NetBanking,Education
TXN_00025946,ACC_013326,2023-06-30,Debit,1899.52,Branch,Dining
TXN_00025947,ACC_003295,2025-11-07,Credit,692.89,UPI,Salary
TXN_00025948,ACC_004133,2021-11-15,Debit,6793.69,UPI,Retail
TXN_00025949,ACC_009625,2023-07-02,Credit,3586.23,NetBanking,Investment
TXN_00025950,ACC_001964,2023-11-09,Credit,3663.97,UPI,Utilities
TXN_00025951,ACC_002782,,Credit,4507.18,NetBanking,Transfer
TXN_00025952,ACC_004903,2022-01-23,Debit,6933.78,NetBanking,Retail
TXN_00025953,ACC_004400,2023-03-27,Credit,5415.04,Branch,Education
TXN_00025954,ACC_004467,2026-03-10,Debit,336.27,UPI,Healthcare
TXN_00025955,ACC_006236,2025-08-22,Credit,969.9,UPI,Dining
TXN_00025956,ACC_005925,2024-05-27,Debit,3753.1,ATM,Utilities
TXN_00025957,ACC_001216,2021-01-28,Debit,1222.97,UPI,Other
TXN_00025958,ACC_011365,2021-06-08,Credit,19597.31,NetBanking,Retail
